pow thresold length_gain area_gain median budget solver time cost total_eca 
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 bogo_draws=0_seed=0 0 20.000000 3439.427098
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 naive_eca_inc_log=0_parallel=1 102 20.000000 3737.467851
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 naive_eca_dec_log=0_parallel=1 135 20.000000 3742.473548
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 glutton_eca_inc_log=0_parallel=1 2012 20.000000 3783.251203
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 glutton_eca_dec_log=0_parallel=1 6586 20.000000 3820.620800
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 149997 20.000000 3820.620800
2.000000 0.010000 1.000000 0.000000 1400.000000 20.000000 randomized_rounding_draws=1000_log=0_parallel=0 12502 20.000000 3786.957736
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 bogo_draws=0_seed=0 0 25.000000 3470.768999
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 naive_eca_inc_log=0_parallel=1 101 25.000000 3800.536818
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 naive_eca_dec_log=0_parallel=1 134 25.000000 3846.166848
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 glutton_eca_inc_log=0_parallel=1 2483 25.000000 3840.045999
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 glutton_eca_dec_log=0_parallel=1 6413 25.000000 3887.632667
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 50530 25.000000 3891.677765
2.000000 0.010000 1.000000 0.000000 1400.000000 25.000000 randomized_rounding_draws=1000_log=0_parallel=0 12464 25.000000 3867.619782
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 bogo_draws=0_seed=0 0 30.000000 3602.214338
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 naive_eca_inc_log=0_parallel=1 102 30.000000 3863.166887
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 naive_eca_dec_log=0_parallel=1 135 30.000000 3928.747972
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 glutton_eca_inc_log=0_parallel=1 2936 30.000000 3882.353497
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 glutton_eca_dec_log=0_parallel=1 6228 30.000000 3933.134295
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 20843 30.000000 3946.039904
2.000000 0.010000 1.000000 0.000000 1400.000000 30.000000 randomized_rounding_draws=1000_log=0_parallel=0 12562 30.000000 3924.618362
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 bogo_draws=0_seed=0 0 35.000000 3652.400204
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 naive_eca_inc_log=0_parallel=1 107 35.000000 3909.493664
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 naive_eca_dec_log=0_parallel=1 135 35.000000 3975.788094
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 glutton_eca_inc_log=0_parallel=1 3407 35.000000 3970.270206
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 glutton_eca_dec_log=0_parallel=1 6041 35.000000 3975.048233
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 12106 35.000000 3984.180232
2.000000 0.010000 1.000000 0.000000 1400.000000 35.000000 randomized_rounding_draws=1000_log=0_parallel=0 12209 35.000000 3958.937627
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 bogo_draws=0_seed=0 0 40.000000 3740.056100
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 naive_eca_inc_log=0_parallel=1 110 40.000000 3967.396368
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 naive_eca_dec_log=0_parallel=1 135 40.000000 4005.751798
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 glutton_eca_inc_log=0_parallel=1 3755 40.000000 4000.796983
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 glutton_eca_dec_log=0_parallel=1 5731 40.000000 4007.636231
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 8330 40.000000 4012.918148
2.000000 0.010000 1.000000 0.000000 1400.000000 40.000000 randomized_rounding_draws=1000_log=0_parallel=0 12347 40.000000 3990.454335
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 bogo_draws=0_seed=0 0 45.000000 3745.517961
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 naive_eca_inc_log=0_parallel=1 113 45.000000 3996.321316
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 naive_eca_dec_log=0_parallel=1 146 45.000000 4024.862579
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 glutton_eca_inc_log=0_parallel=1 4057 45.000000 4018.052827
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 glutton_eca_dec_log=0_parallel=1 5410 45.000000 4027.799734
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 5706 45.000000 4027.799734
2.000000 0.010000 1.000000 0.000000 1400.000000 45.000000 randomized_rounding_draws=1000_log=0_parallel=0 12239 45.000000 4021.031339
2.000000 0.010000 1.000000 0.000000 1400.000000 50.000000 bogo_draws=0_seed=0 0 50.000000 3779.213893
2.000000 0.010000 1.000000 0.000000 1400.000000 50.000000 naive_eca_inc_log=0_parallel=1 101 50.000000 4005.708647
2.000000 0.010000 1.000000 0.000000 1400.000000 50.000000 naive_eca_dec_log=0_parallel=1 136 50.000000 4035.444805
2.000000 0.010000 1.000000 0.000000 1400.000000 50.000000 glutton_eca_inc_log=0_parallel=1 4449 50.000000 4023.933564
2.000000 0.010000 1.000000 0.000000 1400.000000 50.000000 glutton_eca_dec_log=0_parallel=1 5049 50.000000 4035.444805
2.000000 0.010000 1.000000 0.000000 1400.000000 50.000000 pl_eca_3_fortest=0_log=2_relaxed=0_threads=10_timeout=36000 4047 50.000000 4035.379553
