N2_id,X,Y,cost_mean,cost_max
25896,897110.77,6273191.02,517.142857142857,1000
25897,897127.78,6273187.746,300,300
25898,897144.79,6273184.472,544.285714285714,800
25899,897161.8,6273181.199,685.857142857143,800
25900,897178.81,6273177.925,542.857142857143,1000
25901,897195.82,6273174.652,1000,1000
25902,897212.83,6273171.378,800,1000
25903,897229.84,6273168.105,317.142857142857,1000
25904,897246.85,6273164.831,417.142857142857,1000
25905,897263.86,6273161.557,1000,1000
25906,897280.87,6273158.284,644.285714285714,1000
25907,897297.88,6273155.01,572.857142857143,1000
25908,897314.89,6273151.737,714.285714285714,1000
25909,897331.9,6273148.463,558.571428571429,1000
25910,897348.91,6273145.189,517.142857142857,1000
25911,897365.92,6273141.916,517.142857142857,1000
25912,897382.93,6273138.642,575.714285714286,1000
25913,897399.94,6273135.369,900,1000
25914,897416.95,6273132.095,914.285714285714,1000
25915,897433.96,6273128.822,942.857142857143,1000
25916,897450.97,6273125.548,942.857142857143,1000
25917,897467.98,6273122.274,858.571428571429,1000
25918,897484.99,6273119.001,717.142857142857,1000
25919,897502,6273115.727,914.285714285714,1000
25920,897519.01,6273112.454,900,1000
25921,897536.02,6273109.18,900,1000
25922,897553.03,6273105.907,1000,1000
25923,897570.04,6273102.633,842.857142857143,1000
25924,897587.05,6273099.359,1000,1000
25925,897604.06,6273096.086,828.571428571429,1000
25926,897621.07,6273092.812,800,800
25927,897638.08,6273089.539,560,1000
25928,897655.09,6273086.265,858.571428571429,1000
25929,897672.1,6273082.992,900,1000
25930,897689.11,6273079.718,417.142857142857,1000
25931,897706.12,6273076.444,942.857142857143,1000
25932,897723.13,6273073.171,1000,1000
25933,897740.14,6273069.897,617.142857142857,1000
25934,897757.15,6273066.624,434.285714285714,1000
25935,897774.16,6273063.35,434.285714285714,1000
26230,896725.21,6273295.774,317.142857142857,1000
26231,896742.22,6273292.5,501.428571428571,1000
26232,896759.23,6273289.227,502.857142857143,800
26233,896776.24,6273285.953,614.285714285714,800
26234,896793.25,6273282.68,672.857142857143,1000
26235,896810.26,6273279.406,375.714285714286,1000
26236,896827.27,6273276.133,600,1000
26237,896844.28,6273272.859,800,1000
26238,896861.29,6273269.585,900,1000
26239,896878.3,6273266.312,134.285714285714,300
26240,896895.31,6273263.038,277.142857142857,800
26241,896912.32,6273259.765,417.142857142857,1000
26242,896929.33,6273256.491,558.571428571429,1000
26243,896946.34,6273253.217,717.142857142857,1000
26244,896963.35,6273249.944,354.285714285714,1000
26245,896980.36,6273246.67,70,150
26246,896997.37,6273243.397,10,10
26247,897014.38,6273240.123,92.8571428571429,300
26248,897031.39,6273236.85,500,1000
26249,897048.4,6273233.576,800,1000
26250,897065.41,6273230.302,658.571428571429,1000
26251,897082.42,6273227.029,517.142857142857,1000
26252,897099.43,6273223.755,800,1000
26253,897116.44,6273220.482,800,1000
26254,897133.45,6273217.208,857.142857142857,1000
26255,897150.46,6273213.935,800,800
26256,897167.47,6273210.661,657.142857142857,800
26257,897184.48,6273207.387,800,800
26258,897201.49,6273204.114,657.142857142857,800
26259,897218.5,6273200.84,600,1000
26260,897235.51,6273197.567,334.285714285714,1000
26261,897252.52,6273194.293,558.571428571429,1000
26262,897269.53,6273191.02,715.714285714286,1000
26263,897286.54,6273187.746,900,1000
26264,897303.55,6273184.472,617.142857142857,1000
26265,897320.56,6273181.199,517.142857142857,1000
26266,897337.57,6273177.925,234.428571428571,800
26267,897354.58,6273174.652,800,800
26268,897371.59,6273171.378,615.714285714286,800
26269,897388.6,6273168.105,348.571428571429,800
26270,897405.61,6273164.831,660,1000
26271,897422.62,6273161.557,871.428571428571,1000
26272,897439.63,6273158.284,842.857142857143,1000
26273,897456.64,6273155.01,942.857142857143,1000
26274,897473.65,6273151.737,914.285714285714,1000
26275,897490.66,6273148.463,871.428571428571,1000
26276,897507.67,6273145.189,800,1000
26277,897524.68,6273141.916,800,1000
26278,897541.69,6273138.642,1000,1000
26279,897558.7,6273135.369,885.714285714286,1000
26280,897575.71,6273132.095,914.285714285714,1000
26281,897592.72,6273128.822,942.857142857143,1000
26282,897609.73,6273125.548,914.285714285714,1000
26283,897626.74,6273122.274,800,800
26284,897643.75,6273119.001,885.714285714286,1000
26285,897660.76,6273115.727,914.285714285714,1000
26286,897677.77,6273112.454,914.285714285714,1000
26287,897694.78,6273109.18,914.285714285714,1000
26288,897711.79,6273105.907,728.571428571429,800
26289,897728.8,6273102.633,814.285714285714,1000
26290,897745.81,6273099.359,871.428571428571,1000
26587,896764.9,6273318.689,151.428571428571,1000
26588,896781.91,6273315.415,334.285714285714,1000
26589,896798.92,6273312.142,1000,1000
26590,896815.93,6273308.868,500,1000
26591,896832.94,6273305.595,300,300
26592,896849.95,6273302.321,347.285714285714,800
26593,896866.96,6273299.048,574.285714285714,800
26594,896883.97,6273295.774,800,800
26595,896900.98,6273292.5,772.857142857143,1000
26596,896917.99,6273289.227,600,1000
26597,896935,6273285.953,600,1000
26598,896952.01,6273282.68,300,300
26599,896969.02,6273279.406,51.4285714285714,300
26600,896986.03,6273276.133,134.285714285714,300
26601,897003.04,6273272.859,300,300
26602,897020.05,6273269.585,700,1000
26603,897037.06,6273266.312,400,1000
26604,897054.07,6273263.038,10,10
26605,897071.08,6273259.765,417.142857142857,1000
26606,897088.09,6273256.491,1000,1000
26607,897105.1,6273253.217,1000,1000
26608,897122.11,6273249.944,828.571428571429,1000
26609,897139.12,6273246.67,119,800
26610,897156.13,6273243.397,717.142857142857,1000
26611,897173.14,6273240.123,575.714285714286,1000
26612,897190.15,6273236.85,700,1000
26613,897207.16,6273233.576,715.714285714286,1000
26614,897224.17,6273230.302,235.714285714286,800
26615,897241.18,6273227.029,800,800
26616,897258.19,6273223.755,687.142857142857,800
26617,897275.2,6273220.482,151.428571428571,1000
26618,897292.21,6273217.208,48.8571428571429,300
26619,897309.22,6273213.935,685.857142857143,800
26620,897326.23,6273210.661,572.857142857143,1000
26621,897343.24,6273207.387,800,1000
26622,897360.25,6273204.114,600,1000
26623,897377.26,6273200.84,800,1000
26624,897394.27,6273197.567,10,10
26625,897411.28,6273194.293,292.857142857143,1000
26626,897428.29,6273191.02,700,1000
26627,897445.3,6273187.746,151.428571428571,1000
26628,897462.31,6273184.472,334.285714285714,1000
26629,897479.32,6273181.199,375.714285714286,1000
26630,897496.33,6273177.925,458.571428571429,1000
26631,897513.34,6273174.652,518.571428571429,1000
26632,897530.35,6273171.378,857.142857142857,1000
26633,897547.36,6273168.105,971.428571428571,1000
26634,897564.37,6273164.831,800,1000
26635,897581.38,6273161.557,317.142857142857,1000
26636,897598.39,6273158.284,858.571428571429,1000
26637,897615.4,6273155.01,942.857142857143,1000
26638,897632.41,6273151.737,490,1000
26639,897649.42,6273148.463,885.714285714286,1000
26640,897666.43,6273145.189,971.428571428571,1000
26641,897683.44,6273141.916,914.285714285714,1000
26642,897700.45,6273138.642,971.428571428571,1000
26643,897717.46,6273135.369,942.857142857143,1000
26940,896821.6,6273338.33,175.714285714286,300
26941,896838.61,6273335.057,51.4285714285714,300
26942,896855.62,6273331.783,90.2857142857143,300
26943,896872.63,6273328.51,460,1000
26944,896889.64,6273325.236,377.142857142857,1000
26945,896906.65,6273321.963,275.714285714286,1000
26946,896923.66,6273318.689,475.714285714286,1000
26947,896940.67,6273315.415,461.428571428571,800
26948,896957.68,6273312.142,900,1000
26949,896974.69,6273308.868,317.142857142857,1000
26950,896991.7,6273305.595,1,1
26951,897008.71,6273302.321,373.142857142857,1000
26952,897025.72,6273299.048,700,1000
26953,897042.73,6273295.774,417.142857142857,1000
26954,897059.74,6273292.5,134.285714285714,300
26955,897076.75,6273289.227,800,1000
26956,897093.76,6273285.953,347.142857142857,1000
26957,897110.77,6273282.68,800,800
26958,897127.78,6273279.406,390,800
26959,897144.79,6273276.133,558.571428571429,1000
26960,897161.8,6273272.859,858.571428571429,1000
26961,897178.81,6273269.585,517.142857142857,1000
26962,897195.82,6273266.312,502.857142857143,800
26963,897212.83,6273263.038,900,1000
26964,897229.84,6273259.765,358.571428571429,1000
26965,897246.85,6273256.491,800,1000
26966,897263.86,6273253.217,175.714285714286,300
26967,897280.87,6273249.944,348.571428571429,800
26968,897297.88,6273246.67,800,800
26969,897314.89,6273243.397,728.571428571429,800
26970,897331.9,6273240.123,717.142857142857,1000
26971,897348.91,6273236.85,800,1000
26972,897365.92,6273233.576,400,1000
26973,897382.93,6273230.302,700,1000
26974,897399.94,6273227.029,900,1000
26975,897416.95,6273223.755,147.571428571429,1000
26976,897433.96,6273220.482,3.57142857142857,10
26977,897450.97,6273217.208,1,1
26978,897467.98,6273213.935,430.428571428571,1000
26979,897484.99,6273210.661,475.714285714286,1000
26980,897502,6273207.387,358.571428571429,1000
26981,897519.01,6273204.114,658.571428571429,1000
26982,897536.02,6273200.84,1000,1000
26983,897553.03,6273197.567,900,1000
26984,897570.04,6273194.293,914.285714285714,1000
26985,897587.05,6273191.02,1000,1000
26986,897604.06,6273187.746,1000,1000
26987,897621.07,6273184.472,857.142857142857,1000
26988,897638.08,6273181.199,651.428571428571,1000
26989,897655.09,6273177.925,914.285714285714,1000
26990,897672.1,6273174.652,1000,1000
27294,896878.3,6273357.972,360,800
27295,896895.31,6273354.698,334.285714285714,1000
27296,896912.32,6273351.425,358.571428571429,1000
27297,896929.33,6273348.151,151.428571428571,1000
27298,896946.34,6273344.878,134.285714285714,300
27299,896963.35,6273341.604,858.571428571429,1000
27300,896980.36,6273338.33,235.714285714286,800
27301,896997.37,6273335.057,360,800
27302,897014.38,6273331.783,500,1000
27303,897031.39,6273328.51,474.428571428571,1000
27304,897048.4,6273325.236,375.714285714286,1000
27305,897065.41,6273321.963,517.142857142857,1000
27306,897082.42,6273318.689,345.857142857143,1000
27307,897099.43,6273315.415,1,1
27308,897116.44,6273312.142,90.2857142857143,300
27309,897133.45,6273308.868,758.571428571429,1000
27310,897150.46,6273305.595,134.285714285714,300
27311,897167.47,6273302.321,405.714285714286,1000
27312,897184.48,6273299.048,490,1000
27313,897201.49,6273295.774,475.714285714286,1000
27314,897218.5,6273292.5,192.857142857143,1000
27315,897235.51,6273289.227,517.142857142857,1000
27316,897252.52,6273285.953,900,1000
27317,897269.53,6273282.68,758.571428571429,1000
27318,897286.54,6273279.406,334.285714285714,1000
27319,897303.55,6273276.133,574.285714285714,800
27320,897320.56,6273272.859,317.142857142857,1000
27321,897337.57,6273269.585,461.428571428571,800
27322,897354.58,6273266.312,800,800
27323,897371.59,6273263.038,714.285714285714,1000
27324,897388.6,6273259.765,758.571428571429,1000
27325,897405.61,6273256.491,717.142857142857,1000
27326,897422.62,6273253.217,47.5714285714286,300
27327,897439.63,6273249.944,214.571428571429,300
27328,897456.64,6273246.67,258.571428571429,300
27329,897473.65,6273243.397,300,300
27330,897490.66,6273240.123,46.2857142857143,300
27331,897507.67,6273236.85,51.4285714285714,300
27332,897524.68,6273233.576,460,1000
27333,897541.69,6273230.302,730,1000
27334,897558.7,6273227.029,475.714285714286,1000
27335,897575.71,6273223.755,475.714285714286,1000
27336,897592.72,6273220.482,1000,1000
27337,897609.73,6273217.208,857.142857142857,1000
27338,897626.74,6273213.935,348.571428571429,800
27648,896952.01,6273374.34,6.14285714285714,10
27649,896969.02,6273371.066,800,1000
27650,896986.03,6273367.793,490,1000
27651,897003.04,6273364.519,405.714285714286,1000
27652,897020.05,6273361.245,574.285714285714,800
27653,897037.06,6273357.972,235.714285714286,800
27654,897054.07,6273354.698,50.1428571428571,300
27655,897071.08,6273351.425,348.571428571429,800
27656,897088.09,6273348.151,800,800
27657,897105.1,6273344.878,358.571428571429,1000
27658,897122.11,6273341.604,617.142857142857,1000
27659,897139.12,6273338.33,758.571428571429,1000
27660,897156.13,6273335.057,490,1000
27661,897173.14,6273331.783,588.571428571429,1000
27662,897190.15,6273328.51,617.142857142857,1000
27663,897207.16,6273325.236,10,10
27664,897224.17,6273321.963,10,10
27665,897241.18,6273318.689,192.857142857143,1000
27666,897258.19,6273315.415,334.285714285714,1000
27667,897275.2,6273312.142,475.714285714286,1000
27668,897292.21,6273308.868,461.428571428571,800
27669,897309.22,6273305.595,317.142857142857,1000
27670,897326.23,6273302.321,658.571428571429,1000
27671,897343.24,6273299.048,558.571428571429,1000
27672,897360.25,6273295.774,558.571428571429,1000
27673,897377.26,6273292.5,151.428571428571,1000
27674,897394.27,6273289.227,615.714285714286,800
27675,897411.28,6273285.953,800,800
27676,897428.29,6273282.68,431.428571428571,800
27677,897445.3,6273279.406,700,1000
27678,897462.31,6273276.133,458.571428571429,1000
27679,897479.32,6273272.859,130.428571428571,300
27680,897496.33,6273269.585,50.1428571428571,300
27681,897513.34,6273266.312,317.142857142857,1000
27682,897530.35,6273263.038,151.428571428571,1000
27683,897547.36,6273259.765,10,10
27684,897564.37,6273256.491,1000,1000
28008,897042.73,6273387.434,475.714285714286,1000
28009,897059.74,6273384.161,800,800
28010,897076.75,6273380.887,687.142857142857,800
28011,897093.76,6273377.613,192.857142857143,1000
28012,897110.77,6273374.34,475.714285714286,1000
28013,897127.78,6273371.066,558.571428571429,1000
28014,897144.79,6273367.793,644.285714285714,1000
28015,897161.8,6273364.519,758.571428571429,1000
28016,897178.81,6273361.245,375.714285714286,1000
28017,897195.82,6273357.972,617.142857142857,1000
28018,897212.83,6273354.698,434.285714285714,1000
28019,897229.84,6273351.425,192.857142857143,1000
28020,897246.85,6273348.151,192.857142857143,1000
28021,897263.86,6273344.878,317.142857142857,1000
28022,897280.87,6273341.604,728.571428571429,800
28023,897297.88,6273338.33,687.142857142857,800
28024,897314.89,6273335.057,744.285714285714,1000
28025,897331.9,6273331.783,730,1000
28026,897348.91,6273328.51,758.571428571429,1000
28027,897365.92,6273325.236,558.571428571429,1000
28028,897382.93,6273321.963,292.857142857143,1000
28029,897399.94,6273318.689,617.142857142857,1000
28030,897416.95,6273315.415,700,1000
28031,897433.96,6273312.142,234.285714285714,1000
28032,897450.97,6273308.868,490,1000
28033,897467.98,6273305.595,460.142857142857,800
28034,897484.99,6273302.321,800,800
28374,897201.49,6273387.434,717.142857142857,1000
28375,897218.5,6273384.161,258.571428571429,300
28376,897235.51,6273380.887,175.714285714286,300
28377,897252.52,6273377.613,334.285714285714,1000
28378,897269.53,6273374.34,842.857142857143,1000
28379,897286.54,6273371.066,418.571428571429,1000
28380,897303.55,6273367.793,575.714285714286,1000
28381,897320.56,6273364.519,417.142857142857,1000
28382,897337.57,6273361.245,658.571428571429,1000
58164,896759.23,6271776.835,521.428571428571,800
58165,896776.24,6271773.561,134.285714285714,300
58166,896793.25,6271770.288,217.142857142857,300
58167,896810.26,6271767.014,6.14285714285714,10
58168,896827.27,6271763.74,500,1000
58169,896844.28,6271760.467,1000,1000
58170,896861.29,6271757.193,800,1000
58171,896878.3,6271753.92,600,1000
58172,896895.31,6271750.646,334.285714285714,1000
58173,896912.32,6271747.373,900,1000
58174,896929.33,6271744.099,360,800
58175,896946.34,6271740.825,728.571428571429,800
58176,896963.35,6271737.552,92.8571428571429,300
58177,896980.36,6271734.278,92.8571428571429,300
58178,896997.37,6271731.005,45,300
58179,897014.38,6271727.731,375.714285714286,1000
58180,897031.39,6271724.457,600,1000
58181,897048.4,6271721.184,800,1000
58182,897065.41,6271717.91,600,1000
58183,897082.42,6271714.637,348.571428571429,800
58184,897099.43,6271711.363,800,800
58185,897116.44,6271708.09,757.142857142857,1000
58186,897133.45,6271704.816,475.714285714286,1000
58187,897150.46,6271701.542,275.714285714286,1000
58461,896662.84,6271825.938,657.142857142857,800
58462,896679.85,6271822.665,757.142857142857,1000
58463,896696.86,6271819.391,757.142857142857,1000
58464,896713.87,6271816.118,728.571428571429,800
58465,896730.88,6271812.844,348.571428571429,800
58466,896747.89,6271809.57,585.714285714286,800
58467,896764.9,6271806.297,442.857142857143,800
58468,896781.91,6271803.023,521.428571428571,800
58469,896798.92,6271799.75,492.857142857143,800
58470,896815.93,6271796.476,700,1000
58471,896832.94,6271793.203,617.142857142857,1000
58472,896849.95,6271789.929,92.8571428571429,300
58473,896866.96,6271786.655,258.571428571429,300
58474,896883.97,6271783.382,434.285714285714,1000
58475,896900.98,6271780.108,542.857142857143,1000
58476,896917.99,6271776.835,687.142857142857,800
58477,896935,6271773.561,728.571428571429,800
58478,896952.01,6271770.288,234.428571428571,800
58479,896969.02,6271767.014,700,1000
58480,896986.03,6271763.74,175.714285714286,300
58481,897003.04,6271760.467,175.714285714286,300
58482,897020.05,6271757.193,800,1000
58483,897037.06,6271753.92,92.8571428571429,300
58484,897054.07,6271750.646,475.714285714286,1000
58485,897071.08,6271747.373,334.285714285714,1000
58486,897088.09,6271744.099,258.571428571429,300
58487,897105.1,6271740.825,300,300
58488,897122.11,6271737.552,300,300
58489,897139.12,6271734.278,657.142857142857,800
58490,897156.13,6271731.005,657.142857142857,800
58491,897173.14,6271727.731,575.714285714286,1000
58492,897190.15,6271724.457,560,1000
58493,897207.16,6271721.184,672.857142857143,1000
58494,897224.17,6271717.91,234.285714285714,1000
58495,897241.18,6271714.637,417.142857142857,1000
58496,897258.19,6271711.363,900,1000
58770,896600.47,6271868.495,431.428571428571,800
58771,896617.48,6271865.221,574.285714285714,800
58772,896634.49,6271861.948,274.571428571429,800
58773,896651.5,6271858.674,160.428571428571,800
58774,896668.51,6271855.401,517.142857142857,1000
58775,896685.52,6271852.127,458.571428571429,1000
58776,896702.53,6271848.853,1000,1000
58777,896719.54,6271845.58,801.428571428571,1000
58778,896736.55,6271842.306,800,800
58779,896753.56,6271839.033,461.428571428571,800
58780,896770.57,6271835.759,371.428571428571,800
58781,896787.58,6271832.485,371.428571428571,800
58782,896804.59,6271829.212,614.285714285714,800
58783,896821.6,6271825.938,521.428571428571,800
58784,896838.61,6271822.665,350,800
58785,896855.62,6271819.391,247.142857142857,800
58786,896872.63,6271816.118,657.142857142857,800
58787,896889.64,6271812.844,460.142857142857,800
58788,896906.65,6271809.57,475.714285714286,1000
58789,896923.66,6271806.297,828.571428571429,1000
58790,896940.67,6271803.023,51.4285714285714,300
58791,896957.68,6271799.75,1,1
58792,896974.69,6271796.476,758.571428571429,1000
58793,896991.7,6271793.203,358.571428571429,1000
58794,897008.71,6271789.929,400,1000
58795,897025.72,6271786.655,700,1000
58796,897042.73,6271783.382,517.142857142857,1000
58797,897059.74,6271780.108,6.14285714285714,10
58798,897076.75,6271776.835,90.2857142857143,300
58799,897093.76,6271773.561,51.4285714285714,300
58800,897110.77,6271770.288,275.714285714286,1000
58801,897127.78,6271767.014,900,1000
58802,897144.79,6271763.74,571.428571428571,1000
58803,897161.8,6271760.467,348.571428571429,800
58804,897178.81,6271757.193,277.142857142857,800
58805,897195.82,6271753.92,800,800
58806,897212.83,6271750.646,360,800
58807,897229.84,6271747.373,275.714285714286,1000
58808,897246.85,6271744.099,275.714285714286,1000
58809,897263.86,6271740.825,900,1000
58810,897280.87,6271737.552,334.285714285714,1000
58811,897297.88,6271734.278,575.714285714286,1000
58812,897314.89,6271731.005,417.142857142857,1000
58813,897331.9,6271727.731,758.571428571429,1000
59082,896555.11,6271907.778,330,800
59083,896572.12,6271904.504,574.285714285714,800
59084,896589.13,6271901.231,234.428571428571,800
59085,896606.14,6271897.957,91.5714285714286,300
59086,896623.15,6271894.683,217.142857142857,300
59087,896640.16,6271891.41,900,1000
59088,896657.17,6271888.136,442.857142857143,800
59089,896674.18,6271884.863,234.285714285714,1000
59090,896691.19,6271881.589,501.428571428571,1000
59091,896708.2,6271878.316,390,800
59092,896725.21,6271875.042,334.285714285714,1000
59093,896742.22,6271871.768,430,1000
59094,896759.23,6271868.495,481.428571428571,800
59095,896776.24,6271865.221,800,800
59096,896793.25,6271861.948,371.428571428571,800
59097,896810.26,6271858.674,442.857142857143,800
59098,896827.27,6271855.401,258.571428571429,300
59099,896844.28,6271852.127,514.285714285714,800
59100,896861.29,6271848.853,517.142857142857,1000
59101,896878.3,6271845.58,858.571428571429,1000
59102,896895.31,6271842.306,1000,1000
59103,896912.32,6271839.033,305.714285714286,1000
59104,896929.33,6271835.759,518.571428571429,1000
59105,896946.34,6271832.485,147.571428571429,1000
59106,896963.35,6271829.212,1,1
59107,896980.36,6271825.938,203.142857142857,800
59108,896997.37,6271822.665,400,1000
59109,897014.38,6271819.391,217.142857142857,300
59110,897031.39,6271816.118,134.285714285714,300
59111,897048.4,6271812.844,134.285714285714,300
59112,897065.41,6271809.57,375.714285714286,1000
59113,897082.42,6271806.297,475.714285714286,1000
59114,897099.43,6271803.023,275.714285714286,1000
59115,897116.44,6271799.75,900,1000
59116,897133.45,6271796.476,660,1000
59117,897150.46,6271793.203,277.142857142857,800
59118,897167.47,6271789.929,10,10
59119,897184.48,6271786.655,348.571428571429,800
59120,897201.49,6271783.382,658.571428571429,1000
59121,897218.5,6271780.108,234.285714285714,1000
59122,897235.51,6271776.835,615.714285714286,800
59123,897252.52,6271773.561,601.428571428571,1000
59124,897269.53,6271770.288,300,300
59125,897286.54,6271767.014,600,1000
59126,897303.55,6271763.74,217.142857142857,300
59127,897320.56,6271760.467,700,1000
59128,897337.57,6271757.193,475.714285714286,1000
59129,897354.58,6271753.92,51.4285714285714,300
59130,897371.59,6271750.646,92.8571428571429,300
59131,897388.6,6271747.373,10,10
59395,896526.76,6271943.787,371.428571428571,800
59396,896543.77,6271940.514,431.428571428571,800
59397,896560.78,6271937.24,51.4285714285714,300
59398,896577.79,6271933.966,10,10
59399,896594.8,6271930.693,92.8571428571429,300
59400,896611.81,6271927.419,175.714285714286,300
59401,896628.82,6271924.146,234.285714285714,1000
59402,896645.83,6271920.872,900,1000
59403,896662.84,6271917.598,814.285714285714,1000
59404,896679.85,6271914.325,658.571428571429,1000
59405,896696.86,6271911.051,292.857142857143,1000
59406,896713.87,6271907.778,51.4285714285714,300
59407,896730.88,6271904.504,390,800
59408,896747.89,6271901.231,728.571428571429,800
59409,896764.9,6271897.957,514.285714285714,800
59410,896781.91,6271894.683,514.285714285714,800
59411,896798.92,6271891.41,657.142857142857,800
59412,896815.93,6271888.136,442.857142857143,800
59413,896832.94,6271884.863,514.285714285714,800
59414,896849.95,6271881.589,258.571428571429,300
59415,896866.96,6271878.316,92.8571428571429,300
59416,896883.97,6271875.042,10,10
59417,896900.98,6271871.768,192.857142857143,1000
59418,896917.99,6271868.495,318.571428571429,800
59419,896935,6271865.221,175.714285714286,300
59420,896952.01,6271861.948,275.714285714286,1000
59421,896969.02,6271858.674,475.714285714286,1000
59422,896986.03,6271855.401,461.428571428571,800
59423,897003.04,6271852.127,500,1000
59424,897020.05,6271848.853,900,1000
59425,897037.06,6271845.58,700,1000
59426,897054.07,6271842.306,500,1000
59427,897071.08,6271839.033,400,1000
59428,897088.09,6271835.759,275.714285714286,1000
59429,897105.1,6271832.485,418.571428571429,1000
59430,897122.11,6271829.212,657.142857142857,800
59431,897139.12,6271825.938,687.142857142857,800
59432,897156.13,6271822.665,614.285714285714,1000
59433,897173.14,6271819.391,418.571428571429,1000
59434,897190.15,6271816.118,601.428571428571,1000
59435,897207.16,6271812.844,617.142857142857,1000
59436,897224.17,6271809.57,717.142857142857,1000
59437,897241.18,6271806.297,858.571428571429,1000
59438,897258.19,6271803.023,235.714285714286,800
59439,897275.2,6271799.75,757.142857142857,1000
59440,897292.21,6271796.476,758.571428571429,1000
59441,897309.22,6271793.203,134.285714285714,300
59442,897326.23,6271789.929,800,1000
59443,897343.24,6271786.655,192.857142857143,1000
59444,897360.25,6271783.382,192.857142857143,1000
59445,897377.26,6271780.108,51.4285714285714,300
59446,897394.27,6271776.835,758.571428571429,1000
59447,897411.28,6271773.561,192.857142857143,1000
59448,897428.29,6271770.288,531.428571428571,1000
59716,896498.41,6271979.796,472.857142857143,800
59717,896515.42,6271976.523,502.857142857143,800
59718,896532.43,6271973.249,205.714285714286,800
59719,896549.44,6271969.976,51.4285714285714,300
59720,896566.45,6271966.702,192.857142857143,1000
59721,896583.46,6271963.429,442.857142857143,800
59722,896600.47,6271960.155,742.857142857143,1000
59723,896617.48,6271956.881,614.285714285714,1000
59724,896634.49,6271953.608,442.857142857143,800
59725,896651.5,6271950.334,514.285714285714,800
59726,896668.51,6271947.061,657.142857142857,800
59727,896685.52,6271943.787,858.571428571429,1000
59728,896702.53,6271940.514,51.4285714285714,300
59729,896719.54,6271937.24,120.285714285714,800
59730,896736.55,6271933.966,7.42857142857143,10
59731,896753.56,6271930.693,458.571428571429,1000
59732,896770.57,6271927.419,514.285714285714,800
59733,896787.58,6271924.146,900,1000
59734,896804.59,6271920.872,600,1000
59735,896821.6,6271917.598,514.285714285714,800
59736,896838.61,6271914.325,502.857142857143,800
59737,896855.62,6271911.051,334.285714285714,1000
59738,896872.63,6271907.778,1000,1000
59739,896889.64,6271904.504,800,1000
59740,896906.65,6271901.231,377.142857142857,1000
59741,896923.66,6271897.957,92.8571428571429,300
59742,896940.67,6271894.683,90.2857142857143,300
59743,896957.68,6271891.41,6.14285714285714,10
59744,896974.69,6271888.136,173.142857142857,300
59745,896991.7,6271884.863,472.857142857143,800
59746,897008.71,6271881.589,400,1000
59747,897025.72,6271878.316,600,1000
59748,897042.73,6271875.042,92.8571428571429,300
59749,897059.74,6271871.768,175.714285714286,300
59750,897076.75,6271868.495,657.142857142857,800
59751,897093.76,6271865.221,318.571428571429,800
59752,897110.77,6271861.948,90.2857142857143,300
59753,897127.78,6271858.674,189,1000
59754,897144.79,6271855.401,900,1000
59755,897161.8,6271852.127,658.571428571429,1000
59756,897178.81,6271848.853,472.857142857143,800
59757,897195.82,6271845.58,658.571428571429,1000
59758,897212.83,6271842.306,517.142857142857,1000
59759,897229.84,6271839.033,317.142857142857,1000
59760,897246.85,6271835.759,234.285714285714,1000
59761,897263.86,6271832.485,92.8571428571429,300
59762,897280.87,6271829.212,51.4285714285714,300
59763,897297.88,6271825.938,390,800
59764,897314.89,6271822.665,615.714285714286,800
59765,897331.9,6271819.391,475.714285714286,1000
59766,897348.91,6271816.118,6.14285714285714,10
59767,897365.92,6271812.844,143.714285714286,1000
59768,897382.93,6271809.57,150.142857142857,1000
59769,897399.94,6271806.297,51.4285714285714,300
59770,897416.95,6271803.023,48.8571428571429,300
59771,897433.96,6271799.75,1,1
59772,897450.97,6271796.476,430.428571428571,1000
59773,897467.98,6271793.203,292.857142857143,1000
59774,897484.99,6271789.929,292.857142857143,1000
60042,896487.07,6272012.532,134.285714285714,300
60043,896504.08,6272009.259,574.285714285714,800
60044,896521.09,6272005.985,164.285714285714,800
60045,896538.1,6272002.711,502.857142857143,800
60046,896555.11,6271999.438,348.571428571429,800
60047,896572.12,6271996.164,122.857142857143,800
60048,896589.13,6271992.891,800,1000
60049,896606.14,6271989.617,475.714285714286,1000
60050,896623.15,6271986.344,192.857142857143,1000
60051,896640.16,6271983.07,234.285714285714,1000
60052,896657.17,6271979.796,900,1000
60053,896674.18,6271976.523,434.285714285714,1000
60054,896691.19,6271973.249,615.714285714286,800
60055,896708.2,6271969.976,472.857142857143,800
60056,896725.21,6271966.702,858.571428571429,1000
60057,896742.22,6271963.429,234.285714285714,1000
60058,896759.23,6271960.155,258.571428571429,300
60059,896776.24,6271956.881,92.8571428571429,300
60060,896793.25,6271953.608,431.428571428571,800
60061,896810.26,6271950.334,300,300
60062,896827.27,6271947.061,175.714285714286,300
60063,896844.28,6271943.787,728.571428571429,800
60064,896861.29,6271940.514,164.285714285714,800
60065,896878.3,6271937.24,358.571428571429,1000
60066,896895.31,6271933.966,360,800
60067,896912.32,6271930.693,247.142857142857,800
60068,896929.33,6271927.419,500,1000
60069,896946.34,6271924.146,292.857142857143,1000
60070,896963.35,6271920.872,51.4285714285714,300
60071,896980.36,6271917.598,800,1000
60072,896997.37,6271914.325,288.571428571429,800
60073,897014.38,6271911.051,442.857142857143,800
