thresold length_gain alpha total_eca_restored total_eca massifs_eca_restored massifs_eca parcs_eca_restored parcs_eca massifs_eca parcs_eca_restored parcs_eca friches_eca_restored friches_eca between_massifs_parcs_eca_restored between_massifs_parcs_eca
6000 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.879 737.006
6000 30 750 186893 186093 182399 181734 597.033 592.379 181734 597.033 592.379 22.33 21.2348 2187.22 2122.09
6000 30 1000 239342 237967 231108 229986 799.38 791.206 229986 799.38 791.206 34.0362 32.5463 4510.48 4368.32
6000 30 1250 295369 293323 282250 280603 1034.13 1022.18 280603 1034.13 1022.18 47.3319 45.4418 7725.11 7480.45
6000 30 1500 353647 350847 334640 332405 1287.95 1272.3 332405 1287.95 1272.3 61.8337 59.5468 11748.2 11383.3
6000 30 1750 413537 409912 387801 384915 1551.1 1531.98 384915 1551.1 1531.98 77.2131 74.5411 16468.2 15972.2
6000 30 2000 474684 470171 441530 437939 1816.71 1794.48 437939 1816.71 1794.48 93.1886 90.1501 21767.7 21135.5
6000 30 2250 536842 531394 495728 491383 2080.08 2055.09 491383 2080.08 2055.09 109.523 106.142 27532.9 26763.8
6000 30 2500 599798 593384 550315 545180 2338.03 2310.65 545180 2338.03 2310.65 126.021 122.324 33657.9 32754.9
6000 30 2750 663346 655951 605200 599252 2588.53 2559.11 599252 2588.53 2559.11 142.525 138.541 40048 39016.6
6000 30 3000 727277 718900 660274 653503 2830.34 2799.19 653503 2830.34 2799.19 158.911 154.667 46620.7 45468
6000 30 3250 791381 782036 715413 707822 3062.76 3030.18 707822 3062.76 3030.18 175.082 170.607 53305.3 52039.7
6000 30 3500 855457 845167 770486 762088 3285.5 3251.73 762088 3285.5 3251.73 190.966 186.286 60043 58673.2
6000 30 3750 919312 908112 825360 816176 3498.53 3463.8 816176 3498.53 3463.8 206.508 201.648 66785.2 65320.2
6000 30 4000 982772 970702 879906 869964 3702 3666.5 869964 3702 3666.5 221.671 216.654 73492.8 71941.3
5900 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.879 737.006
5900 30 750 186893 186093 182399 181734 597.033 592.379 181734 597.033 592.379 22.33 21.2348 2187.22 2122.09
5900 30 1000 239342 237967 231108 229986 799.38 791.204 229986 799.38 791.204 34.0362 32.5462 4510.48 4368.31
5900 30 1250 295369 293323 282250 280602 1034.13 1022.18 280602 1034.13 1022.18 47.3318 45.4416 7725.11 7480.42
5900 30 1500 353646 350847 334640 332404 1287.95 1272.29 332404 1287.95 1272.29 61.8336 59.5465 11748.2 11383.2
5900 30 1750 413536 409910 387799 384914 1551.1 1531.97 384914 1551.1 1531.97 77.213 74.5405 16468.2 15972.1
5900 30 2000 474682 470168 441528 437936 1816.71 1794.46 437936 1816.71 1794.46 93.1883 90.1493 21767.7 21135.4
5900 30 2250 536838 531389 495725 491379 2080.08 2055.06 491379 2080.08 2055.06 109.523 106.141 27532.8 26763.6
5900 30 2500 599792 593377 550310 545174 2338.03 2310.62 545174 2338.03 2310.62 126.021 122.323 33657.9 32754.6
5900 30 2750 663338 655941 605193 599244 2588.53 2559.08 599244 2588.53 2559.08 142.525 138.539 40048 39016.2
5900 30 3000 727267 718888 660265 653493 2830.33 2799.15 653493 2830.33 2799.15 158.91 154.665 46620.6 45467.6
5900 30 3250 791369 782021 715402 707809 3062.75 3030.13 707809 3062.75 3030.13 175.081 170.605 53305.2 52039.1
5900 30 3500 855443 845150 770473 762072 3285.49 3251.69 762072 3285.49 3251.69 190.965 186.283 60042.9 58672.6
5900 30 3750 919296 908092 825344 816157 3498.53 3463.75 816157 3498.53 3463.75 206.507 201.645 66785.2 65319.5
5900 30 4000 982754 970679 879888 869944 3702 3666.45 869944 3702 3666.45 221.67 216.651 73492.8 71940.6
5800 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.879 737.006
5800 30 750 186893 186092 182399 181734 597.033 592.379 181734 597.033 592.379 22.33 21.2348 2187.21 2122.08
5800 30 1000 239342 237966 231108 229986 799.38 791.203 229986 799.38 791.203 34.0362 32.5461 4510.41 4368.25
5800 30 1250 295369 293322 282250 280601 1034.13 1022.18 280601 1034.13 1022.18 47.3318 45.4414 7724.88 7480.21
5800 30 1500 353646 350844 334640 332402 1287.94 1272.28 332402 1287.94 1272.28 61.8334 59.5459 11747.7 11382.8
5800 30 1750 413535 409906 387799 384911 1551.09 1531.96 384911 1551.09 1531.96 77.2127 74.5396 16467.4 15971.3
5800 30 2000 474680 470163 441528 437932 1816.71 1794.45 437932 1816.71 1794.45 93.1878 90.1479 21766.6 21134.2
5800 30 2250 536836 531382 495725 491374 2080.07 2055.05 491374 2080.07 2055.05 109.522 106.139 27531.3 26762
5800 30 2500 599790 593368 550310 545168 2338.02 2310.6 545168 2338.02 2310.6 126.02 122.32 33655.9 32752.6
5800 30 2750 663336 655930 605193 599236 2588.52 2559.06 599236 2588.52 2559.06 142.524 138.536 40045.7 39013.8
5800 30 3000 727264 718875 660265 653483 2830.32 2799.13 653483 2830.32 2799.13 158.909 154.662 46618 45464.7
5800 30 3250 791366 782007 715402 707799 3062.74 3030.11 707799 3062.74 3030.11 175.08 170.601 53302.3 52035.8
5800 30 3500 855439 845134 770472 762060 3285.48 3251.66 762060 3285.48 3251.66 190.963 186.279 60039.7 58668.9
5800 30 3750 919291 908074 825344 816144 3498.51 3463.72 816144 3498.51 3463.72 206.505 201.641 66781.7 65315.5
5800 30 4000 982749 970659 879888 869929 3701.98 3666.41 869929 3701.98 3666.41 221.668 216.646 73489.1 71936.2
5700 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.878 737.006
5700 30 750 186893 186092 182399 181734 597.033 592.379 181734 597.033 592.379 22.33 21.2348 2187.2 2122.07
5700 30 1000 239342 237966 231108 229986 799.379 791.203 229986 799.379 791.203 34.0362 32.546 4510.37 4368.18
5700 30 1250 295369 293321 282250 280601 1034.13 1022.18 280601 1034.13 1022.18 47.3317 45.4411 7724.77 7480.01
5700 30 1500 353646 350844 334640 332402 1287.94 1272.28 332402 1287.94 1272.28 61.8333 59.5454 11747.4 11382.4
5700 30 1750 413535 409905 387799 384911 1551.09 1531.96 384911 1551.09 1531.96 77.2125 74.5389 16467 15970.7
5700 30 2000 474680 470161 441528 437932 1816.71 1794.44 437932 1816.71 1794.44 93.1876 90.1469 21766 21133.3
5700 30 2250 536835 531380 495725 491373 2080.07 2055.04 491373 2080.07 2055.04 109.522 106.138 27530.5 26760.8
5700 30 2500 599788 593365 550309 545167 2338.02 2310.59 545167 2338.02 2310.59 126.019 122.319 33654.9 32751.1
5700 30 2750 663334 655927 605192 599235 2588.52 2559.04 599235 2588.52 2559.04 142.523 138.534 40044.5 39012
5700 30 3000 727261 718871 660264 653482 2830.32 2799.11 653482 2830.32 2799.11 158.909 154.66 46616.6 45462.7
5700 30 3250 791363 782002 715400 707797 3062.74 3030.09 707797 3062.74 3030.09 175.079 170.599 53300.8 52033.6
5700 30 3500 855435 845128 770471 762058 3285.47 3251.64 762058 3285.47 3251.64 190.963 186.276 60038 58666.5
5700 30 3750 919287 908068 825342 816141 3498.5 3463.7 816141 3498.5 3463.7 206.504 201.638 66779.8 65312.9
5700 30 4000 982745 970652 879885 869925 3701.97 3666.39 869925 3701.97 3666.39 221.667 216.643 73487.1 71933.4
5600 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.877 737.004
5600 30 750 186891 186090 182396 181732 597.033 592.378 181732 597.033 592.378 22.33 21.2347 2187.11 2121.97
5600 30 1000 239327 237951 231094 229971 799.379 791.201 229971 799.379 791.201 34.036 32.5457 4509.5 4367.26
5600 30 1250 295322 293272 282207 280557 1034.13 1022.17 280557 1034.13 1022.17 47.3308 45.4398 7721.25 7476.3
5600 30 1500 353544 350738 334549 332307 1287.94 1272.27 332307 1287.94 1272.27 61.8311 59.5423 11738.4 11372.9
5600 30 1750 413360 409722 387645 384749 1551.09 1531.94 384749 1551.09 1531.94 77.2082 74.5329 16449.2 15952
5600 30 2000 474417 469885 441299 437692 1816.71 1794.42 437692 1816.71 1794.42 93.1806 90.1373 21736.7 21102.3
5600 30 2250 536475 531001 495414 491048 2080.07 2055.02 491048 2080.07 2055.02 109.512 106.124 27487.4 26715.1
5600 30 2500 599327 592879 549915 544752 2338.02 2310.57 544752 2338.02 2310.57 126.006 122.3 33596.6 32689
5600 30 2750 662770 655332 604714 598731 2588.52 2559.02 598731 2588.52 2559.02 142.506 138.511 39970.1 38932.8
5600 30 3000 726598 718169 659704 652891 2830.32 2799.08 652891 2830.32 2799.08 158.888 154.632 46526 45365.9
5600 30 3250 790603 781196 714763 707122 3062.73 3030.06 707122 3062.73 3030.06 175.056 170.566 53194.1 51919.6
5600 30 3500 854584 844224 769759 761304 3285.47 3251.6 761304 3285.47 3251.6 190.936 186.24 59915.9 58535.7
5600 30 3750 918350 907071 824561 815312 3498.5 3463.66 815312 3498.5 3463.66 206.475 201.597 66643.1 65166.1
5600 30 4000 981728 969569 879041 869027 3701.97 3666.35 869027 3701.97 3666.35 221.635 216.599 73336.5 71771.7
5500 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.877 737.004
5500 30 750 186890 186089 182396 181731 597.033 592.377 181731 597.033 592.377 22.33 21.2347 2187.09 2121.95
5500 30 1000 239324 237946 231091 229966 799.377 791.196 229966 799.377 791.196 34.0359 32.5455 4509.33 4367.08
5500 30 1250 295311 293258 282197 280543 1034.12 1022.16 280543 1034.12 1022.16 47.3306 45.4394 7720.7 7475.71
5500 30 1500 353522 350708 334528 332279 1287.93 1272.24 332279 1287.93 1272.24 61.8306 59.5413 11737.2 11371.6
5500 30 1750 413321 409672 387609 384702 1551.07 1531.9 384702 1551.07 1531.9 77.2073 74.5313 16447.2 15949.7
5500 30 2000 474359 469811 441245 437623 1816.68 1794.37 437623 1816.68 1794.37 93.1792 90.1349 21733.6 21098.9
5500 30 2250 536395 530901 495340 490954 2080.03 2054.95 490954 2080.03 2054.95 109.51 106.12 27483.3 26710.5
5500 30 2500 599225 592752 549820 544633 2337.97 2310.48 544633 2337.97 2310.48 126.003 122.296 33591.4 32683.2
5500 30 2750 662645 655178 604597 598587 2588.46 2558.92 598587 2588.46 2558.92 142.503 138.506 39963.9 38925.6
5500 30 3000 726451 717989 659566 652722 2830.26 2798.98 652722 2830.26 2798.98 158.884 154.626 46518.7 45357.6
5500 30 3250 790434 780991 714604 706929 3062.67 3029.94 706929 3062.67 3029.94 175.051 170.559 53185.9 51910.1
5500 30 3500 854394 843995 769581 761088 3285.4 3251.48 761088 3285.4 3251.48 190.93 186.232 59906.8 58525.1
5500 30 3750 918142 906819 824365 815075 3498.42 3463.53 815075 3498.42 3463.53 206.469 201.589 66633.1 65154.6
5500 30 4000 981502 969296 878828 868771 3701.89 3666.21 868771 3701.89 3666.21 221.628 216.59 73325.8 71759.3
5400 30 500 141162 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.877 737.004
5400 30 750 186890 186089 182396 181731 597.032 592.377 181731 597.032 592.377 22.33 21.2347 2187.08 2121.94
5400 30 1000 239324 237945 231091 229966 799.375 791.195 229966 799.375 791.195 34.0359 32.5454 4509.31 4367.02
5400 30 1250 295311 293257 282197 280542 1034.12 1022.15 280542 1034.12 1022.15 47.3305 45.4391 7720.64 7475.55
5400 30 1500 353522 350706 334528 332278 1287.92 1272.24 332278 1287.92 1272.24 61.8303 59.5407 11737.1 11371.2
5400 30 1750 413320 409668 387609 384700 1551.05 1531.89 384700 1551.05 1531.89 77.2067 74.5302 16447 15949.2
5400 30 2000 474357 469806 441244 437619 1816.65 1794.35 437619 1816.65 1794.35 93.1782 90.1333 21733.3 21098.1
5400 30 2250 536393 530895 495339 490949 2079.99 2054.93 490949 2079.99 2054.93 109.508 106.118 27482.8 26709.3
5400 30 2500 599222 592744 549818 544626 2337.93 2310.46 544626 2337.93 2310.46 126.001 122.293 33590.8 32681.7
5400 30 2750 662641 655167 604595 598578 2588.41 2558.89 598578 2588.41 2558.89 142.501 138.503 39963.1 38923.8
5400 30 3000 726446 717975 659563 652711 2830.19 2798.95 652711 2830.19 2798.95 158.882 154.622 46517.8 45355.4
5400 30 3250 790428 780975 714600 706916 3062.6 3029.91 706916 3062.6 3029.91 175.048 170.555 53184.9 51907.5
5400 30 3500 854387 843976 769576 761073 3285.32 3251.45 761073 3285.32 3251.45 190.927 186.227 59905.7 58522.2
5400 30 3750 918133 906798 824359 815058 3498.34 3463.5 815058 3498.34 3463.5 206.465 201.584 66631.9 65151.3
5400 30 4000 981492 969272 878821 868751 3701.8 3666.18 868751 3701.8 3666.18 221.624 216.584 73324.5 71755.7
5300 30 500 141161 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.876 737.003
5300 30 750 186889 186088 182395 181730 597.032 592.377 181730 597.032 592.377 22.3299 21.2346 2187.07 2121.92
5300 30 1000 239318 237939 231086 229960 799.375 791.193 229960 799.375 791.193 34.0357 32.5452 4509.22 4366.9
5300 30 1250 295297 293241 282183 280527 1034.11 1022.15 280527 1034.11 1022.15 47.33 45.4383 7720.35 7475.17
5300 30 1500 353496 350676 334503 332249 1287.92 1272.23 332249 1287.92 1272.23 61.8292 59.5392 11736.5 11370.4
5300 30 1750 413281 409621 387571 384654 1551.05 1531.88 384654 1551.05 1531.88 77.2047 74.5276 16445.9 15947.7
5300 30 2000 474303 469739 441192 437555 1816.64 1794.34 437555 1816.64 1794.34 93.1751 90.1295 21731.8 21095.9
5300 30 2250 536324 530807 495273 490866 2079.99 2054.91 490866 2079.99 2054.91 109.504 106.113 27480.9 26706.4
5300 30 2500 599138 592636 549738 544524 2337.92 2310.43 544524 2337.92 2310.43 125.996 122.287 33588.3 32678
5300 30 2750 662543 655040 604501 598458 2588.4 2558.86 598458 2588.4 2558.86 142.494 138.495 39960.2 38919.4
5300 30 3000 726334 717829 659457 652573 2830.18 2798.91 652573 2830.18 2798.91 158.873 154.613 46514.5 45350.2
5300 30 3250 790305 780811 714483 706761 3062.58 3029.87 706761 3062.58 3029.87 175.038 170.544 53181.1 51901.6
5300 30 3500 854253 843796 769448 760903 3285.31 3251.4 760903 3285.31 3251.4 190.916 186.215 59901.5 58515.6
5300 30 3750 917989 906602 824222 814874 3498.33 3463.44 814874 3498.33 3463.44 206.453 201.57 66627.4 65144.2
5300 30 4000 981339 969063 878675 868554 3701.79 3666.13 868554 3701.79 3666.13 221.611 216.569 73319.7 71747.9
5200 30 500 141161 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.876 737.003
5200 30 750 186889 186087 182394 181729 597.032 592.376 181729 597.032 592.376 22.3299 21.2346 2187.07 2121.91
5200 30 1000 239315 237935 231082 229957 799.372 791.19 229957 799.372 791.19 34.0356 32.5449 4509.16 4366.81
5200 30 1250 295287 293231 282174 280517 1034.11 1022.14 280517 1034.11 1022.14 47.3297 45.4376 7720.1 7474.84
5200 30 1500 353476 350656 334484 332230 1287.9 1272.21 332230 1287.9 1272.21 61.8286 59.5377 11735.9 11369.6
5200 30 1750 413247 409588 387539 384624 1551.02 1531.86 384624 1551.02 1531.86 77.2036 74.5252 16444.8 15946.3
5200 30 2000 474253 469691 441144 437510 1816.61 1794.3 437510 1816.61 1794.3 93.1735 90.1259 21729.9 21093.7
5200 30 2250 536255 530742 495208 490805 2079.94 2054.86 490805 2079.94 2054.86 109.502 106.108 27478.2 26703.3
5200 30 2500 599049 592552 549654 544446 2337.86 2310.38 544446 2337.86 2310.38 125.993 122.281 33584.8 32673.9
5200 30 2750 662434 654937 604399 598362 2588.33 2558.8 598362 2588.33 2558.8 142.49 138.487 39955.8 38914.3
5200 30 3000 726205 717707 659335 652460 2830.11 2798.84 652460 2830.11 2798.84 158.869 154.604 46509.2 45344.1
5200 30 3250 790156 780671 714343 706631 3062.5 3029.79 706631 3062.5 3029.79 175.033 170.534 53175 51894.6
5200 30 3500 854085 843638 769291 760756 3285.22 3251.32 760756 3285.22 3251.32 190.911 186.204 59894.7 58507.8
5200 30 3750 917804 906427 824047 814712 3498.23 3463.36 814712 3498.23 3463.36 206.447 201.558 66619.8 65135.5
5200 30 4000 981137 968872 878485 868377 3701.69 3666.03 868377 3701.69 3666.03 221.604 216.556 73311.5 71738.5
5100 30 500 141161 140817 139184 138898 444.003 442.146 138898 444.003 442.146 12.6838 11.971 756.876 737.001
5100 30 750 186889 186087 182394 181729 597.032 592.375 181729 597.032 592.375 22.3299 21.2346 2187.05 2121.86
5100 30 1000 239314 237935 231082 229956 799.372 791.187 229956 799.372 791.187 34.0356 32.5447 4509.06 4366.59
5100 30 1250 295286 293230 282174 280517 1034.11 1022.14 280517 1034.11 1022.14 47.3296 45.4371 7719.86 7474.28
5100 30 1500 353474 350654 334483 332229 1287.9 1272.2 332229 1287.9 1272.2 61.8283 59.5368 11735.4 11368.6
5100 30 1750 413244 409585 387537 384622 1551.02 1531.84 384622 1551.02 1531.84 77.2032 74.5238 16444.1 15944.7
5100 30 2000 474249 469686 441141 437508 1816.61 1794.28 437508 1816.61 1794.28 93.1728 90.1239 21729 21091.6
5100 30 2250 536249 530736 495203 490802 2079.94 2054.84 490802 2079.94 2054.84 109.501 106.106 27477 26700.6
5100 30 2500 599042 592544 549649 544443 2337.86 2310.35 544443 2337.86 2310.35 125.992 122.278 33583.4 32670.7
5100 30 2750 662425 654928 604391 598358 2588.33 2558.76 598358 2588.33 2558.76 142.489 138.484 39954.2 38910.5
5100 30 3000 726194 717697 659326 652455 2830.1 2798.8 652455 2830.1 2798.8 158.867 154.6 46507.5 45339.9
5100 30 3250 790143 780659 714332 706625 3062.5 3029.75 706625 3062.5 3029.75 175.032 170.53 53173.1 51890
5100 30 3500 854071 843625 769279 760749 3285.21 3251.27 760749 3285.21 3251.27 190.909 186.199 59892.6 58502.8
5100 30 3750 917787 906413 824034 814704 3498.22 3463.31 814704 3498.22 3463.31 206.445 201.552 66617.7 65130.1
5100 30 4000 981119 968857 878470 868368 3701.68 3665.98 868368 3701.68 3665.98 221.602 216.55 73309.2 71732.9
5000 30 500 141161 140817 139184 138898 444.003 442.145 138898 444.003 442.145 12.6838 11.9709 756.876 737.001
5000 30 750 186888 186087 182394 181729 597.031 592.374 181729 597.031 592.374 22.3299 21.2345 2187.05 2121.85
5000 30 1000 239312 237933 231080 229954 799.371 791.182 229954 799.371 791.182 34.0355 32.5445 4509.06 4366.51
5000 30 1250 295280 293224 282167 280511 1034.1 1022.12 280511 1034.1 1022.12 47.3295 45.4365 7719.84 7474.07
5000 30 1500 353461 350641 334470 332217 1287.89 1272.18 332217 1287.89 1272.18 61.8281 59.5356 11735.4 11368.2
5000 30 1750 413223 409564 387516 384602 1551.01 1531.81 384602 1551.01 1531.81 77.2028 74.522 16444 15944
5000 30 2000 474218 469655 441111 437479 1816.59 1794.24 437479 1816.59 1794.24 93.1723 90.1214 21728.8 21090.4
5000 30 2250 536208 530693 495163 490762 2079.92 2054.78 490762 2079.92 2054.78 109.5 106.103 27476.8 26699
5000 30 2500 598990 592491 549598 544392 2337.84 2310.29 544392 2337.84 2310.29 125.991 122.274 33583 32668.6
5000 30 2750 662364 654863 604331 598296 2588.31 2558.7 598296 2588.31 2558.7 142.488 138.479 39953.7 38907.9
5000 30 3000 726123 717620 659257 652383 2830.08 2798.73 652383 2830.08 2798.73 158.866 154.595 46506.8 45336.8
5000 30 3250 790063 780571 714254 706543 3062.47 3029.67 706543 3062.47 3029.67 175.03 170.524 53172.4 51886.5
5000 30 3500 853982 843527 769192 760657 3285.19 3251.19 760657 3285.19 3251.19 190.907 186.192 59891.7 58498.8
5000 30 3750 917691 906305 823940 814603 3498.2 3463.22 814603 3498.2 3463.22 206.443 201.546 66616.7 65125.7
5000 30 4000 981016 968740 878369 868259 3701.65 3665.89 868259 3701.65 3665.89 221.6 216.543 73308.1 71728
4900 30 500 141161 140817 139184 138897 444.003 442.145 138897 444.003 442.145 12.6838 11.9709 756.875 737
4900 30 750 186886 186084 182392 181727 597.03 592.372 181727 597.03 592.372 22.3299 21.2344 2187.04 2121.82
4900 30 1000 239303 237923 231071 229945 799.363 791.171 229945 799.363 791.171 34.0354 32.5442 4509 4366.38
4900 30 1250 295259 293200 282147 280488 1034.08 1022.1 280488 1034.08 1022.1 47.3292 45.4358 7719.63 7473.67
4900 30 1500 353424 350598 334434 332175 1287.86 1272.13 332175 1287.86 1272.13 61.8275 59.5342 11734.8 11367.3
4900 30 1750 413165 409496 387460 384537 1550.95 1531.73 384537 1550.95 1531.73 77.2018 74.5196 16442.9 15942.4
4900 30 2000 474138 469560 441034 437387 1816.51 1794.13 437387 1816.51 1794.13 93.1708 90.1179 21726.9 21087.9
4900 30 2250 536104 530568 495063 490642 2079.82 2054.65 490642 2079.82 2054.65 109.498 106.098 27473.9 26695.3
4900 30 2500 598862 592334 549475 544243 2337.71 2310.13 544243 2337.71 2310.13 125.988 122.268 33579 32663.6
4900 30 2750 662210 654675 604184 598117 2588.15 2558.5 598117 2588.15 2558.5 142.484 138.471 39948.3 38901.5
4900 30 3000 725944 717401 659087 652174 2829.9 2798.51 652174 2829.9 2798.51 158.862 154.586 46500 45328.9
4900 30 3250 789859 780321 714061 706305 3062.27 3029.43 706305 3062.27 3029.43 175.025 170.514 53164.1 51877
4900 30 3500 853754 843247 768977 760392 3284.96 3250.92 760392 3284.96 3250.92 190.901 186.181 59882 58487.8
4900 30 3750 917440 905997 823703 814311 3497.95 3462.93 814311 3497.95 3462.93 206.436 201.533 66605.5 65113.3
4900 30 4000 980743 968405 878112 867941 3701.39 3665.59 867941 3701.39 3665.59 221.593 216.529 73295.4 71714.2
4800 30 500 141161 140817 139183 138897 444.003 442.145 138897 444.003 442.145 12.6838 11.9709 756.875 736.998
4800 30 750 186881 186078 182386 181720 597.03 592.371 181720 597.03 592.371 22.3298 21.2343 2187.03 2121.78
4800 30 1000 239281 237896 231049 229919 799.362 791.169 229919 799.362 791.169 34.0352 32.5437 4508.88 4366.12
4800 30 1250 295206 293137 282095 280427 1034.08 1022.09 280427 1034.08 1022.09 47.3285 45.4346 7719.16 7472.87
4800 30 1500 353332 350489 334344 332069 1287.85 1272.12 332069 1287.85 1272.12 61.8262 59.5319 11733.7 11365.5
4800 30 1750 413032 409335 387330 384381 1550.94 1531.72 384381 1550.94 1531.72 77.1997 74.516 16440.7 15939.3
4800 30 2000 473962 469346 440863 437180 1816.49 1794.11 437180 1816.49 1794.11 93.1677 90.1128 21723.3 21083.1
4800 30 2250 535888 530302 494854 490386 2079.79 2054.62 490386 2079.79 2054.62 109.494 106.091 27468.6 26688.7
4800 30 2500 598607 592019 549230 543939 2337.67 2310.09 543939 2337.67 2310.09 125.983 122.259 33572 32655
4800 30 2750 661920 654313 603906 597770 2588.1 2558.46 597770 2588.1 2558.46 142.478 138.461 39939.6 38890.9
4800 30 3000 725622 716996 658779 651787 2829.85 2798.46 651787 2829.85 2798.46 158.854 154.574 46489.5 45316.3
4800 30 3250 789508 779878 713727 705882 3062.21 3029.37 705882 3062.21 3029.37 175.017 170.5 53151.8 51862.5
4800 30 3500 853378 842769 768619 759937 3284.9 3250.86 759937 3284.9 3250.86 190.892 186.166 59868 58471.6
4800 30 3750 917042 905488 823325 813827 3497.89 3462.87 813827 3497.89 3462.87 206.426 201.517 66590 65095.3
4800 30 4000 980324 967868 877716 867432 3701.32 3665.52 867432 3701.32 3665.52 221.581 216.512 73278.5 71694.7
4700 30 500 141161 140817 139183 138897 444.002 442.145 138897 444.002 442.145 12.6838 11.9709 756.875 736.997
4700 30 750 186880 186077 182385 181720 597.016 592.357 181720 597.016 592.357 22.3298 21.2343 2187.02 2121.76
4700 30 1000 239275 237891 231044 229914 799.303 791.107 229914 799.303 791.107 34.035 32.5433 4508.78 4365.98
4700 30 1250 295191 293123 282080 280413 1033.94 1021.94 280413 1033.94 1021.94 47.328 45.4334 7718.63 7472.23
4700 30 1500 353302 350459 334316 332042 1287.6 1271.86 332042 1287.6 1271.86 61.825 59.5297 11732 11363.7
4700 30 1750 412980 409284 387283 384335 1550.57 1531.33 384335 1550.57 1531.33 77.1974 74.5123 16437.1 15935.4
4700 30 2000 473884 469268 440793 437111 1815.99 1793.6 437111 1815.99 1793.6 93.164 90.1074 21717 21076.3
4700 30 2250 535780 530195 494759 490291 2079.17 2053.98 490291 2079.17 2053.98 109.488 106.084 27458.9 26678.3
4700 30 2500 598468 591879 549108 543817 2336.93 2309.34 543817 2336.93 2309.34 125.976 122.25 33558.3 32640.5
4700 30 2750 661749 654140 603757 597620 2587.26 2557.6 597620 2587.26 2557.6 142.469 138.45 39921.6 38871.9
4700 30 3000 725418 716790 658601 651608 2828.91 2797.5 651608 2828.91 2797.5 158.844 154.56 46467.1 45292.8
4700 30 3250 789272 779638 713522 705675 3061.19 3028.33 705675 3061.19 3028.33 175.004 170.485 53125 51834.4
4700 30 3500 853110 842496 768388 759701 3283.8 3249.74 759701 3283.8 3249.74 190.877 186.149 59836.9 58438.9
4700 30 3750 916743 905183 823067 813564 3496.72 3461.68 813564 3496.72 3461.68 206.41 201.497 66554.6 65058.3
4700 30 4000 979996 967533 877433 867144 3700.1 3664.28 867144 3700.1 3664.28 221.564 216.491 73239.2 71653.6
4600 30 500 141161 140817 139183 138897 444.002 442.144 138897 444.002 442.144 12.6838 11.9709 756.874 736.995
4600 30 750 186880 186077 182385 181719 597.011 592.351 181719 597.011 592.351 22.3298 21.2341 2187 2121.73
4600 30 1000 239275 237890 231044 229913 799.281 791.083 229913 799.281 791.083 34.0349 32.5429 4508.72 4365.83
4600 30 1250 295191 293120 282080 280411 1033.89 1021.89 280411 1033.89 1021.89 47.3277 45.4324 7718.47 7471.88
4600 30 1500 353301 350453 334316 332037 1287.52 1271.78 332037 1287.52 1271.78 61.8244 59.5278 11731.7 11363.1
4600 30 1750 412980 409274 387283 384326 1550.46 1531.21 384326 1550.46 1531.21 77.1964 74.5094 16436.7 15934.4
4600 30 2000 473883 469254 440793 437099 1815.86 1793.44 437099 1815.86 1793.44 93.1627 90.1033 21716.4 21074.9
4600 30 2250 535779 530176 494759 490275 2079.01 2053.79 490275 2079.01 2053.79 109.487 106.078 27458.1 26676.4
4600 30 2500 598467 591856 549108 543797 2336.75 2309.12 543797 2336.75 2309.12 125.973 122.243 33557.3 32638.1
4600 30 2750 661747 654112 603756 597595 2587.06 2557.36 597595 2587.06 2557.36 142.466 138.442 39920.3 38869.1
4600 30 3000 725416 716757 658601 651579 2828.69 2797.24 651579 2828.69 2797.24 158.84 154.552 46465.6 45289.5
4600 30 3250 789270 779600 713521 705642 3060.96 3028.05 705642 3060.96 3028.05 175 170.475 53123.3 51830.7
4600 30 3500 853107 842454 768387 759665 3283.56 3249.45 759665 3283.56 3249.45 190.873 186.138 59835 58434.7
4600 30 3750 916740 905137 823067 813525 3496.47 3461.38 813525 3496.47 3461.38 206.405 201.486 66552.5 65053.8
4600 30 4000 979993 967483 877433 867101 3699.84 3663.96 867101 3699.84 3663.96 221.558 216.478 73236.9 71648.6
4500 30 500 141161 140817 139183 138897 443.998 442.14 138897 443.998 442.14 12.6838 11.9709 756.873 736.991
4500 30 750 186875 186073 182381 181715 596.947 592.282 181715 596.947 592.282 22.3297 21.234 2186.98 2121.66
4500 30 1000 239258 237872 231027 229896 799.035 790.815 229896 799.035 790.815 34.0346 32.5422 4508.52 4365.46
4500 30 1250 295152 293078 282043 280371 1033.35 1021.3 280371 1033.35 1021.3 47.3269 45.4306 7717.64 7470.65
4500 30 1500 353235 350380 334253 331968 1286.63 1270.79 331968 1286.63 1270.79 61.8225 59.5242 11729.5 11360.1
