thresold length_gain alpha total_eca_restored total_eca massifs_eca_restored massifs_eca parcs_eca_restored parcs_eca massifs_eca parcs_eca_restored parcs_eca friches_eca_restored friches_eca between_massifs_parcs_eca_restored between_massifs_parcs_eca
3000 30 1000 238943 237500 230722 229543 798.532 789.958 229543 798.532 789.958 34.0066 32.4952 4502.88 4352.67
3000 30 1200 283187 281163 271159 269522 983.715 971.852 269522 983.715 971.852 44.5083 42.6603 6997.04 6760.13
3000 30 1400 328874 326203 312385 310240 1182.39 1167.23 310240 1182.39 1167.23 55.819 53.6324 10016.3 9678.88
3000 30 1600 375639 372260 354116 351413 1389.15 1370.79 351413 1389.15 1370.79 67.7648 65.2429 13505.4 13057.4
3000 30 1800 423271 419131 396222 392915 1599.86 1578.51 392915 1599.86 1578.51 80.1913 77.3426 17404.7 16839.9
3000 30 2000 471635 466688 438646 434692 1811.42 1787.31 434692 1811.42 1787.31 92.9632 89.7999 21655.1 20969.8
3000 30 2200 520627 514836 481356 476718 2021.54 1994.94 476718 2021.54 1994.94 105.963 102.5 26199.3 25392.8
3000 30 2400 570152 563490 524324 518973 2228.57 2199.73 518973 2228.57 2199.73 119.089 115.345 30983.8 30057.2
3000 30 2600 620116 612565 567516 561429 2431.33 2400.5 561429 2431.33 2400.5 132.257 128.249 35959.3 34915.6
3000 30 2800 670421 661972 610888 604052 2628.99 2596.43 604052 2628.99 2596.43 145.395 141.144 41081.3 39924.6
3000 30 3000 720965 711619 654388 646796 2821.04 2786.95 646796 2821.04 2786.95 158.445 153.969 46310.1 45045.4
3000 40 1000 239737 237500 231387 229543 803.294 789.958 229543 803.294 789.958 34.6476 32.4952 4581.31 4352.67
3000 40 1200 284275 281163 272056 269522 990.176 971.852 269522 990.176 971.852 45.3005 42.6603 7118.88 6760.13
3000 40 1400 330284 326203 313537 310240 1190.52 1167.23 310240 1190.52 1167.23 56.7637 53.6324 10187.9 9678.88
3000 40 1600 377396 372260 355542 351413 1398.86 1370.79 351413 1398.86 1370.79 68.8604 65.2429 13731.1 13057.4
3000 40 1800 425398 419131 397943 392915 1611.03 1578.51 392915 1611.03 1578.51 81.4343 77.3426 17687.3 16839.9
3000 40 2000 474151 466688 440680 434692 1823.92 1787.31 434692 1823.92 1787.31 94.3479 89.7999 21995.8 20969.8
3000 40 2200 523548 514836 483718 476718 2035.25 1994.94 476718 2035.25 1994.94 107.482 102.5 26598.2 25392.8
3000 40 2400 573489 563490 527026 518973 2243.34 2199.73 518973 2243.34 2199.73 120.735 115.345 31440.1 30057.2
3000 40 2600 623876 612565 570568 561429 2447.03 2400.5 561429 2447.03 2400.5 134.021 128.249 36471.5 34915.6
3000 40 2800 674605 661972 614296 604052 2645.52 2596.43 604052 2645.52 2596.43 147.269 141.144 41647.1 39924.6
3000 40 3000 725573 711619 658152 646796 2838.28 2786.95 646796 2838.28 2786.95 160.421 153.969 46926.9 45045.4
3000 50 1000 240655 237500 232157 229543 808.704 789.958 229543 808.704 789.958 35.346 32.4952 4672.19 4352.67
3000 50 1200 285527 281163 273092 269522 997.487 971.852 269522 997.487 971.852 46.1651 42.6603 7259.02 6760.13
3000 50 1400 331902 326203 314862 310240 1199.69 1167.23 310240 1199.69 1167.23 57.7959 53.6324 10384.3 9678.88
3000 50 1600 379407 372260 357179 351413 1409.78 1370.79 351413 1409.78 1370.79 70.0586 65.2429 13988.4 13057.4
3000 50 1800 427827 419131 399913 392915 1623.56 1578.51 392915 1623.56 1578.51 82.7942 77.3426 18008.5 16839.9
3000 50 2000 477019 466688 443003 434692 1837.92 1787.31 434692 1837.92 1787.31 95.8631 89.7999 22382.1 20969.8
3000 50 2200 526870 514836 486411 476718 2050.56 1994.94 476718 2050.56 1994.94 109.145 102.5 27049.7 25392.8
3000 50 2400 577278 563490 530102 518973 2259.82 2199.73 518973 2259.82 2199.73 122.537 115.345 31955.6 30057.2
3000 50 2600 628138 612565 574037 561429 2464.53 2400.5 561429 2464.53 2400.5 135.953 128.249 37049.1 34915.6
3000 50 2800 679342 661972 618161 604052 2663.91 2596.43 604052 2663.91 2596.43 149.32 141.144 42284.3 39924.6
3000 50 3000 730782 711619 662416 646796 2857.43 2786.95 646796 2857.43 2786.95 162.581 153.969 47620.8 45045.4
3000 60 1000 241740 237500 233076 229543 814.655 789.958 229543 814.655 789.958 36.1037 32.4952 4775.13 4352.67
3000 60 1200 286998 281163 274321 269522 1005.49 971.852 269522 1005.49 971.852 47.1047 42.6603 7417.34 6760.13
3000 60 1400 333790 326203 316422 310240 1209.69 1167.23 310240 1209.69 1167.23 58.9187 53.6324 10605.6 9678.88
3000 60 1600 381741 372260 359094 351413 1421.66 1370.79 351413 1421.66 1370.79 71.3627 65.2429 14277.9 13057.4
3000 60 1800 430631 419131 402205 392915 1637.18 1578.51 392915 1637.18 1578.51 84.2746 77.3426 18369.2 16839.9
3000 60 2000 480315 466688 445691 434692 1853.11 1787.31 434692 1853.11 1787.31 97.513 89.7999 22815.3 20969.8
3000 60 2200 530674 514836 489513 476718 2067.15 1994.94 476718 2067.15 1994.94 110.955 102.5 27555.3 25392.8
3000 60 2400 581600 563490 533631 518973 2277.65 2199.73 518973 2277.65 2199.73 124.498 115.345 32532.2 30057.2
3000 60 2600 632984 612565 578000 561429 2483.46 2400.5 561429 2483.46 2400.5 138.054 128.249 37694.4 34915.6
3000 60 2800 684714 661972 622564 604052 2683.78 2596.43 604052 2683.78 2596.43 151.552 141.144 42995.5 39924.6
3000 60 3000 736673 711619 667258 646796 2878.12 2786.95 646796 2878.12 2786.95 164.932 153.969 48394.5 45045.4
3000 70 1000 242987 237500 234138 229543 821.506 789.958 229543 821.506 789.958 36.9185 32.4952 4889.95 4352.67
3000 70 1200 288669 281163 275723 269522 1014.57 971.852 269522 1014.57 971.852 48.1159 42.6603 7593.41 6760.13
3000 70 1400 335918 326203 318188 310240 1220.93 1167.23 310240 1220.93 1167.23 60.1278 53.6324 10851 9678.88
3000 70 1600 384355 372260 361247 351413 1434.92 1370.79 351413 1434.92 1370.79 72.7675 65.2429 14598.1 13057.4
3000 70 1800 433758 419131 404768 392915 1652.29 1578.51 392915 1652.29 1578.51 85.8698 77.3426 18767.2 16839.9
3000 70 2000 483977 466688 448686 434692 1869.89 1787.31 434692 1869.89 1787.31 99.2905 89.7999 23292.3 20969.8
3000 70 2200 534889 514836 492958 476718 2085.42 1994.94 476718 2085.42 1994.94 112.906 102.5 28110.9 25392.8
3000 70 2400 586380 563490 537541 518973 2297.24 2199.73 518973 2297.24 2199.73 126.611 115.345 33164.7 30057.2
3000 70 2600 638335 612565 582384 561429 2504.19 2400.5 561429 2504.19 2400.5 140.317 128.249 38401.3 34915.6
3000 70 2800 690634 661972 627426 604052 2705.51 2596.43 604052 2705.51 2596.43 153.954 141.144 43773.4 39924.6
3000 70 3000 743159 711619 672598 646796 2900.72 2786.95 646796 2900.72 2786.95 167.461 153.969 49239.6 45045.4
3000 80 1000 244342 237500 235290 229543 828.989 789.958 229543 828.989 789.958 37.7976 32.4952 5017.73 4352.67
3000 80 1200 290486 281163 277244 269522 1024.46 971.852 269522 1024.46 971.852 49.2067 42.6603 7788.65 6760.13
3000 80 1400 338233 326203 320104 310240 1233.12 1167.23 310240 1233.12 1167.23 61.4318 53.6324 11122.3 9678.88
3000 80 1600 387201 372260 363586 351413 1449.26 1370.79 351413 1449.26 1370.79 74.2816 65.2429 14950.9 13057.4
3000 80 1800 437164 419131 407557 392915 1668.6 1578.51 392915 1668.6 1578.51 87.5879 77.3426 19204.6 16839.9
3000 80 2000 487966 466688 451947 434692 1887.97 1787.31 434692 1887.97 1787.31 101.204 89.7999 23815.2 20969.8
3000 80 2200 539480 514836 496710 476718 2105.06 1994.94 476718 2105.06 1994.94 115.004 102.5 28718.5 25392.8
3000 80 2400 591585 563490 541798 518973 2318.26 2199.73 518973 2318.26 2199.73 128.881 115.345 33855.2 30057.2
3000 80 2600 644158 612565 587156 561429 2526.41 2400.5 561429 2526.41 2400.5 142.748 128.249 39171.5 34915.6
3000 80 2800 697074 661972 632717 604052 2728.78 2596.43 604052 2728.78 2596.43 156.532 141.144 44619.6 39924.6
3000 80 3000 750209 711619 678406 646796 2924.87 2786.95 646796 2924.87 2786.95 170.174 153.969 50157.6 45045.4
3000 90 1000 245819 237500 236545 229543 837.104 789.958 229543 837.104 789.958 38.7476 32.4952 5157.78 4352.67
3000 90 1200 292466 281163 278901 269522 1035.16 971.852 269522 1035.16 971.852 50.3849 42.6603 8002.37 6760.13
3000 90 1400 340755 326203 322192 310240 1246.31 1167.23 310240 1246.31 1167.23 62.8391 53.6324 11418.7 9678.88
3000 90 1600 390300 372260 366135 351413 1464.76 1370.79 351413 1464.76 1370.79 75.9147 65.2429 15335.8 13057.4
3000 90 1800 440872 419131 410593 392915 1686.2 1578.51 392915 1686.2 1578.51 89.4398 77.3426 19680.9 16839.9
3000 90 2000 492308 466688 455496 434692 1907.45 1787.31 434692 1907.45 1787.31 103.265 89.7999 24383.8 20969.8
3000 90 2200 544475 514836 500793 476718 2126.22 1994.94 476718 2126.22 1994.94 117.262 102.5 29378.4 25392.8
3000 90 2400 597244 563490 546431 518973 2340.87 2199.73 518973 2340.87 2199.73 131.323 115.345 34604 30057.2
3000 90 2600 650486 612565 592347 561429 2550.3 2400.5 561429 2550.3 2400.5 145.36 128.249 40005.7 34915.6
3000 90 2800 704069 661972 638469 604052 2753.75 2596.43 604052 2753.75 2596.43 159.3 141.144 45535 39924.6
3000 90 3000 757863 711619 684717 646796 2950.78 2786.95 646796 2950.78 2786.95 173.085 153.969 51149.6 45045.4
3000 100 1000 247447 237500 237925 229543 845.948 789.958 229543 845.948 789.958 39.7718 32.4952 5314.54 4352.67
3000 100 1200 294647 281163 280724 269522 1046.79 971.852 269522 1046.79 971.852 51.6548 42.6603 8239.95 6760.13
3000 100 1400 343532 326203 324491 310240 1260.59 1167.23 310240 1260.59 1167.23 64.3556 53.6324 11746.6 9678.88
3000 100 1600 393712 372260 368941 351413 1481.49 1370.79 351413 1481.49 1370.79 77.6737 65.2429 15759.8 13057.4
3000 100 1800 444953 419131 413939 392915 1705.15 1578.51 392915 1705.15 1578.51 91.4332 77.3426 20204 16839.9
3000 100 2000 497086 466688 459408 434692 1928.38 1787.31 434692 1928.38 1787.31 105.482 89.7999 25006.5 20969.8
3000 100 2200 549968 514836 505293 476718 2148.89 1994.94 476718 2148.89 1994.94 119.689 102.5 30099.2 25392.8
3000 100 2400 603465 563490 551534 518973 2365.07 2199.73 518973 2365.07 2199.73 133.946 115.345 35420 30057.2
3000 100 2600 657438 612565 598063 561429 2575.82 2400.5 561429 2575.82 2400.5 148.164 128.249 40912.9 34915.6
3000 100 2800 711749 661972 644800 604052 2780.4 2596.43 604052 2780.4 2596.43 162.269 141.144 46528.7 39924.6
3000 100 3000 766259 711619 691659 646796 2978.39 2786.95 646796 2978.39 2786.95 176.205 153.969 52224.6 45045.4
2800 30 1000 238714 237249 230497 229298 798.311 789.618 229298 798.311 789.618 33.9978 32.4792 4501.44 4349.97
2800 30 1200 282835 280773 270812 269141 983.364 971.337 269141 983.364 971.337 44.4936 42.6342 6994.4 6755.57
2800 30 1400 328399 325671 311918 309721 1181.9 1166.53 309721 1181.9 1166.53 55.7975 53.595 10012.1 9672.04
2800 30 1600 375048 371591 353536 350761 1388.52 1369.92 350761 1388.52 1369.92 67.7361 65.1936 13499.2 13048
2800 30 1800 422574 418333 395540 392140 1599.09 1577.47 392140 1599.09 1577.47 80.1554 77.2814 17396.3 16827.5
2800 30 2000 470844 465772 437874 433803 1810.51 1786.11 433803 1810.51 1786.11 92.9201 89.7272 21644.1 20954.3
2800 30 2200 519753 513812 480504 475727 2020.51 1993.6 475727 2020.51 1993.6 105.913 102.416 26185.6 25374.1
2800 30 2400 569205 562369 523403 517890 2227.43 2198.26 517890 2227.43 2198.26 119.032 115.25 30967.3 30035.2
2800 30 2600 619106 611357 566536 560264 2430.08 2398.91 560264 2430.08 2398.91 132.194 128.145 35939.9 34890.3
2800 30 2800 669355 660686 609857 602814 2627.65 2594.73 602814 2627.65 2594.73 145.327 141.031 41058.9 39895.9
2800 30 3000 719850 710263 653312 645493 2819.61 2785.15 645493 2819.61 2785.15 158.371 153.848 46284.8 45013.5
2800 40 1000 239516 237249 231168 229298 803.101 789.618 229298 803.101 789.618 34.6397 32.4792 4580.19 4349.97
2800 40 1200 283935 280773 271722 269141 989.864 971.337 269141 989.864 971.337 45.2872 42.6342 7116.71 6755.57
2800 40 1400 329828 325671 313088 309721 1190.08 1166.53 309721 1190.08 1166.53 56.7443 53.595 10184.3 9672.04
2800 40 1600 376831 371591 354987 350761 1398.28 1369.92 350761 1398.28 1369.92 68.8346 65.1936 13725.7 13048
2800 40 1800 424734 418333 397293 392140 1610.32 1577.47 392140 1610.32 1577.47 81.4019 77.2814 17679.7 16827.5
2800 40 2000 473400 465772 439946 433803 1823.08 1786.11 433803 1823.08 1786.11 94.309 89.7272 21985.8 20954.3
2800 40 2200 522721 513812 482912 475727 2034.28 1993.6 475727 2034.28 1993.6 107.437 102.416 26585.6 25374.1
2800 40 2400 572596 562369 526158 517890 2242.26 2198.26 517890 2242.26 2198.26 120.684 115.25 31424.7 30035.2
2800 40 2600 622925 611357 569646 560264 2445.85 2398.91 560264 2445.85 2398.91 133.965 128.145 36453.1 34890.3
2800 40 2800 673604 660686 613327 602814 2644.24 2594.73 602814 2644.24 2594.73 147.208 141.031 41625.7 39895.9
2800 40 3000 724528 710263 657144 645493 2836.92 2785.15 645493 2836.92 2785.15 160.354 153.848 46902.6 45013.5
2800 50 1000 240441 237249 231945 229298 808.51 789.618 229298 808.51 789.618 35.3386 32.4792 4671.1 4349.97
2800 50 1200 285201 280773 272771 269141 997.17 971.337 269141 997.17 971.337 46.1527 42.6342 7256.91 6755.57
2800 50 1400 331467 325671 314433 309721 1199.24 1166.53 309721 1199.24 1166.53 57.7778 53.595 10380.8 9672.04
2800 50 1600 378871 371591 356653 350761 1409.18 1369.92 350761 1409.18 1369.92 70.0344 65.1936 13983.2 13048
2800 50 1800 427201 418333 399301 392140 1622.83 1577.47 392140 1622.83 1577.47 82.7638 77.2814 18001.1 16827.5
2800 50 2000 476315 465772 442315 433803 1837.06 1786.11 433803 1837.06 1786.11 95.8267 89.7272 22372.4 20954.3
2800 50 2200 526099 513812 485659 475727 2049.56 1993.6 475727 2049.56 1993.6 109.103 102.416 27037.3 25374.1
2800 50 2400 576448 562369 529296 517890 2258.7 2198.26 517890 2258.7 2198.26 122.489 115.25 31940.5 30035.2
2800 50 2600 627258 611357 573184 560264 2463.31 2398.91 560264 2463.31 2398.91 135.899 128.145 37031 34890.3
2800 50 2800 678420 660686 617270 602814 2662.59 2594.73 602814 2662.59 2594.73 149.262 141.031 42263.2 39895.9
2800 50 3000 729822 710263 661492 645493 2856.02 2785.15 645493 2856.02 2785.15 162.519 153.848 47596.7 45013.5
2800 60 1000 241538 237249 232876 229298 814.465 789.618 229298 814.465 789.618 36.0967 32.4792 4774.06 4349.97
2800 60 1200 286691 280773 274018 269141 1005.18 971.337 269141 1005.18 971.337 47.0928 42.6342 7415.27 6755.57
2800 60 1400 333380 325671 316019 309721 1209.24 1166.53 309721 1209.24 1166.53 58.9013 53.595 10602.2 9672.04
2800 60 1600 381237 371591 358600 350761 1421.06 1369.92 350761 1421.06 1369.92 71.3393 65.1936 14272.7 13048
2800 60 1800 430044 418333 401630 392140 1636.44 1577.47 392140 1636.44 1577.47 84.2452 77.2814 18361.9 16827.5
2800 60 2000 479655 465772 445047 433803 1852.22 1786.11 433803 1852.22 1786.11 97.4775 89.7272 22805.6 20954.3
2800 60 2200 529951 513812 488810 475727 2066.13 1993.6 475727 2066.13 1993.6 110.914 102.416 27542.8 25374.1
2800 60 2400 580824 562369 532878 517890 2276.5 2198.26 517890 2276.5 2198.26 124.451 115.25 32516.9 30035.2
2800 60 2600 632163 611357 577206 560264 2482.19 2398.91 560264 2482.19 2398.91 138.002 128.145 37676.1 34890.3
2800 60 2800 683853 660686 621734 602814 2682.41 2594.73 602814 2682.41 2594.73 151.495 141.031 42974 39895.9
2800 60 3000 735778 710263 666399 645493 2876.66 2785.15 645493 2876.66 2785.15 164.87 153.848 48369.8 45013.5
2800 70 1000 242798 237249 233952 229298 821.316 789.618 229298 821.316 789.618 36.9118 32.4792 4888.95 4349.97
2800 70 1200 288382 280773 275440 269141 1014.25 971.337 269141 1014.25 971.337 48.1045 42.6342 7591.48 6755.57
2800 70 1400 335534 325671 317810 309721 1220.46 1166.53 309721 1220.46 1166.53 60.111 53.595 10847.8 9672.04
2800 70 1600 383883 371591 360784 350761 1434.29 1369.92 350761 1434.29 1369.92 72.7448 65.1936 14593.2 13048
2800 70 1800 433208 418333 404230 392140 1651.5 1577.47 392140 1651.5 1577.47 85.8411 77.2814 18760.3 16827.5
2800 70 2000 483359 465772 448084 433803 1868.94 1786.11 433803 1868.94 1786.11 99.2559 89.7272 23283 20954.3
2800 70 2200 534213 513812 492301 475727 2084.33 1993.6 475727 2084.33 1993.6 112.865 102.416 28098.8 25374.1
2800 70 2400 585654 562369 536837 517890 2296 2198.26 517890 2296 2198.26 126.565 115.25 33149.7 30035.2
2800 70 2600 637565 611357 581641 560264 2502.83 2398.91 560264 2502.83 2398.91 140.266 128.145 38383.1 34890.3
2800 70 2800 689827 660686 626650 602814 2704.04 2594.73 602814 2704.04 2594.73 153.897 141.031 43752 39895.9
2800 70 3000 742320 710263 671794 645493 2899.14 2785.15 645493 2899.14 2785.15 167.4 153.848 49214.9 45013.5
2800 80 1000 244168 237249 235118 229298 828.803 789.618 229298 828.803 789.618 37.7913 32.4792 5016.69 4349.97
2800 80 1200 290220 280773 276982 269141 1024.14 971.337 269141 1024.14 971.337 49.196 42.6342 7786.67 6755.57
2800 80 1400 337878 325671 319756 309721 1232.65 1166.53 309721 1232.65 1166.53 61.4158 53.595 11119 9672.04
2800 80 1600 386765 371591 363159 350761 1448.64 1369.92 350761 1448.64 1369.92 74.2601 65.1936 14945.9 13048
2800 80 1800 436656 418333 407060 392140 1667.81 1577.47 392140 1667.81 1577.47 87.5606 77.2814 19197.4 16827.5
2800 80 2000 487395 465772 451391 433803 1887.02 1786.11 433803 1887.02 1786.11 101.171 89.7272 23805.5 20954.3
2800 80 2200 538855 513812 496104 475727 2103.97 1993.6 475727 2103.97 1993.6 114.965 102.416 28706 25374.1
2800 80 2400 590913 562369 541149 517890 2317.03 2198.26 517890 2317.03 2198.26 128.837 115.25 33839.5 30035.2
2800 80 2600 643445 611357 586471 560264 2525.06 2398.91 560264 2525.06 2398.91 142.698 128.145 39152.4 34890.3
2800 80 2800 696326 660686 632000 602814 2727.3 2594.73 602814 2727.3 2594.73 156.477 141.031 44597.1 39895.9
2800 80 3000 749430 710263 677662 645493 2923.29 2785.15 645493 2923.29 2785.15 170.114 153.848 50131.6 45013.5
2800 90 1000 245652 237249 236380 229298 836.918 789.618 229298 836.918 789.618 38.7415 32.4792 5156.79 4349.97
2800 90 1200 292212 280773 278651 269141 1034.85 971.337 269141 1034.85 971.337 50.3744 42.6342 8000.46 6755.57
2800 90 1400 340416 325671 321860 309721 1245.84 1166.53 309721 1245.84 1166.53 62.8235 53.595 11415.5 9672.04
2800 90 1600 389884 371591 365727 350761 1464.13 1369.92 350761 1464.13 1369.92 75.8936 65.1936 15330.8 13048
2800 90 1800 440387 418333 410120 392140 1685.4 1577.47 392140 1685.4 1577.47 89.4129 77.2814 19673.8 16827.5
2800 90 2000 491763 465772 454967 433803 1906.49 1786.11 433803 1906.49 1786.11 103.232 89.7272 24374.2 20954.3
2800 90 2200 543878 513812 500216 475727 2125.11 1993.6 475727 2125.11 1993.6 117.223 102.416 29365.9 25374.1
2800 90 2400 596602 562369 545812 517890 2339.62 2198.26 517890 2339.62 2198.26 131.279 115.25 34588.2 30035.2
2800 90 2600 649805 611357 591694 560264 2548.92 2398.91 560264 2548.92 2398.91 145.311 128.145 39986.5 34890.3
2800 90 2800 703355 660686 637786 602814 2752.25 2594.73 602814 2752.25 2594.73 159.246 141.031 45512.4 39895.9
2800 90 3000 757118 710263 684009 645493 2949.17 2785.15 645493 2949.17 2785.15 173.025 153.848 51123.4 45013.5
2800 100 1000 247284 237249 237765 229298 845.76 789.618 229298 845.76 789.618 39.7656 32.4792 5313.63 4349.97
2800 100 1200 294399 280773 280480 269141 1046.47 971.337 269141 1046.47 971.337 51.6442 42.6342 8238.19 6755.57
2800 100 1400 343202 325671 324167 309721 1260.1 1166.53 309721 1260.1 1166.53 64.3396 53.595 11743.6 9672.04
2800 100 1600 393308 371591 368545 350761 1480.83 1369.92 350761 1480.83 1369.92 77.652 65.1936 15755.1 13048
2800 100 1800 444482 418333 413480 392140 1704.32 1577.47 392140 1704.32 1577.47 91.4055 77.2814 20197.2 16827.5
2800 100 2000 496557 465772 458895 433803 1927.39 1786.11 433803 1927.39 1786.11 105.448 89.7272 24997.1 20954.3
2800 100 2200 549390 513812 504734 475727 2147.74 1993.6 475727 2147.74 1993.6 119.649 102.416 30086.9 25374.1
2800 100 2400 602843 562369 550936 517890 2363.78 2198.26 517890 2363.78 2198.26 133.9 115.25 35404.4 30035.2
2800 100 2600 656779 611357 597431 560264 2574.39 2398.91 560264 2574.39 2398.91 148.112 128.145 40893.8 34890.3
2800 100 2800 711056 660686 644138 602814 2778.85 2594.73 602814 2778.85 2594.73 162.212 141.031 46506.1 39895.9
2800 100 3000 765535 710263 690972 645493 2976.73 2785.15 645493 2976.73 2785.15 176.143 153.848 52198.3 45013.5
2600 30 1000 238412 236921 230205 228986 797.299 788.421 228986 797.299 788.421 33.9801 32.4491 4496.49 4340.75
2600 30 1200 282396 280292 270389 268686 981.883 969.6 268686 981.883 969.6 44.464 42.5853 6985.26 6739.64
2600 30 1400 327826 325038 311369 309125 1179.97 1164.28 309125 1179.97 1164.28 55.7544 53.5249 9997.73 9648.05
2600 30 1600 374347 370810 352868 350030 1386.16 1367.19 350030 1386.16 1367.19 67.6787 65.1012 13478.8 13015
2600 30 1800 421752 417411 394761 391281 1596.35 1574.31 391281 1596.35 1574.31 80.0833 77.1662 17369.2 16784.8
2600 30 2000 469908 464714 436991 432824 1807.43 1782.57 432824 1807.43 1782.57 92.8335 89.5893 21610.1 20901.6
2600 30 2200 518709 512625 479523 474632 2017.13 1989.72 474632 2017.13 1989.72 105.812 102.257 26144.5 25311.2
2600 30 2400 568058 561058 522329 516684 2223.79 2194.09 516684 2223.79 2194.09 118.918 115.069 30919.1 29962.4
2600 30 2600 617861 609927 565373 558953 2426.21 2394.49 558953 2426.21 2394.49 132.067 127.944 35884.7 34807.6
2600 30 2800 668017 659142 608610 601401 2623.59 2590.09 601401 2623.59 2590.09 145.188 140.811 40997 39803.8
2600 30 3000 718423 708610 651985 643983 2815.38 2780.33 643983 2815.38 2780.33 158.222 153.611 46216.3 44912.4
2600 40 1000 239214 236921 230875 228986 802.162 788.421 228986 802.162 788.421 34.6248 32.4491 4575.88 4340.75
2600 40 1200 283496 280292 271297 268686 988.482 969.6 268686 988.482 969.6 45.2622 42.5853 7108.63 6739.64
2600 40 1400 329254 325038 312535 309125 1188.27 1164.28 309125 1188.27 1164.28 56.7077 53.5249 10171.5 9648.05
2600 40 1600 376129 370810 354315 350030 1396.07 1367.19 350030 1396.07 1367.19 68.7858 65.1012 13707.3 13015
2600 40 1800 423912 417411 396509 391281 1607.74 1574.31 391281 1607.74 1574.31 81.3405 77.1662 17655.3 16784.8
2600 40 2000 472464 464714 439058 432824 1820.17 1782.57 432824 1820.17 1782.57 94.2353 89.5893 21955 20901.6
2600 40 2200 521677 512625 481925 474632 2031.09 1989.72 474632 2031.09 1989.72 107.351 102.257 26548.3 25311.2
2600 40 2400 571450 561058 525079 516684 2238.82 2194.09 516684 2238.82 2194.09 120.587 115.069 31380.9 29962.4
2600 40 2600 621682 609927 568479 558953 2442.18 2394.49 558953 2442.18 2394.49 133.857 127.944 36403 34807.6
2600 40 2800 672270 659142 612077 601401 2640.39 2590.09 601401 2640.39 2590.09 147.09 140.811 41569.4 39803.8
2600 40 3000 723106 708610 655814 643983 2832.89 2780.33 643983 2832.89 2780.33 160.227 153.611 46840.3 44912.4
2600 50 1000 240141 236921 231652 228986 807.632 788.421 228986 807.632 788.421 35.3258 32.4491 4667.3 4340.75
2600 50 1200 284764 280292 272347 268686 995.876 969.6 268686 995.876 969.6 46.131 42.5853 7249.74 6739.64
2600 50 1400 330897 325038 313883 309125 1197.53 1164.28 309125 1197.53 1164.28 57.746 53.5249 10369.3 9648.05
2600 50 1600 378175 370810 355984 350030 1407.1 1367.19 350030 1407.1 1367.19 69.9918 65.1012 13966.8 13015
2600 50 1800 426386 417411 398521 391281 1620.41 1574.31 391281 1620.41 1574.31 82.7101 77.1662 17979.3 16784.8
2600 50 2000 475389 464714 441433 432824 1834.32 1782.57 432824 1834.32 1782.57 95.7621 89.5893 22344.7 20901.6
2600 50 2200 525068 512625 484680 474632 2046.56 1989.72 474632 2046.56 1989.72 109.028 102.257 27003.8 25311.2
2600 50 2400 575318 561058 528227 516684 2255.46 2194.09 516684 2255.46 2194.09 122.404 115.069 31901.1 29962.4
2600 50 2600 626035 609927 572030 558953 2459.86 2394.49 558953 2459.86 2394.49 135.805 127.944 36985.9 34807.6
2600 50 2800 677108 659142 616035 601401 2658.96 2590.09 601401 2658.96 2590.09 149.159 140.811 42212.5 39803.8
2600 50 3000 728427 708610 660181 643983 2852.24 2780.33 643983 2852.24 2780.33 162.407 153.611 47540.6 44912.4
2600 60 1000 241239 236921 232583 228986 813.66 788.421 228986 813.66 788.421 36.0852 32.4491 4770.69 4340.75
2600 60 1200 286255 280292 273594 268686 1003.99 969.6 268686 1003.99 969.6 47.0734 42.5853 7408.89 6739.64
2600 60 1400 332813 325038 315470 309125 1207.67 1164.28 309125 1207.67 1164.28 58.8727 53.5249 10591.9 9648.05
2600 60 1600 380545 370810 357933 350030 1419.14 1367.19 350030 1419.14 1367.19 71.301 65.1012 14258 13015
2600 60 1800 429235 417411 400854 391281 1634.19 1574.31 391281 1634.19 1574.31 84.1971 77.1662 18342.1 16784.8
2600 60 2000 478736 464714 444170 432824 1849.68 1782.57 432824 1849.68 1782.57 97.4197 89.5893 22780.6 20901.6
2600 60 2200 528931 512625 487837 474632 2063.33 1989.72 474632 2063.33 1989.72 110.847 102.257 27512.4 25311.2
2600 60 2400 579707 561058 531817 516684 2273.48 2194.09 516684 2273.48 2194.09 124.375 115.069 32481 29962.4
2600 60 2600 630954 609927 576061 558953 2478.98 2394.49 558953 2478.98 2394.49 137.918 127.944 37634.9 34807.6
2600 60 2800 682559 659142 620511 601401 2679.03 2590.09 601401 2679.03 2590.09 151.402 140.811 42927.6 39803.8
2600 60 3000 734404 708610 665102 643983 2873.13 2780.33 643983 2873.13 2780.33 164.771 153.611 48318.5 44912.4
2600 70 1000 242499 236921 233659 228986 820.573 788.421 228986 820.573 788.421 36.9015 32.4491 4885.93 4340.75
2600 70 1200 287947 280292 275016 268686 1013.15 969.6 268686 1013.15 969.6 48.0869 42.5853 7585.75 6739.64
2600 70 1400 334968 325038 317261 309125 1219 1164.28 309125 1219 1164.28 60.0852 53.5249 10838.6 9648.05
2600 70 1600 383193 370810 360118 350030 1432.5 1367.19 350030 1432.5 1367.19 72.7102 65.1012 14579.8 13015
2600 70 1800 432403 417411 403456 391281 1649.41 1574.31 391281 1649.41 1574.31 85.7975 77.1662 18742.3 16784.8
2600 70 2000 482446 464714 447209 432824 1866.59 1782.57 432824 1866.59 1782.57 99.2035 89.5893 23260.1 20901.6
2600 70 2200 533198 512625 491331 474632 2081.73 1989.72 474632 2081.73 1989.72 112.805 102.257 28070.9 25311.2
