from,to,from_x,from_y,to_x,to_y
37,162,889486.1799,6255249.484,896776.7877,6252796.681
37,161,889486.1799,6255249.484,890993.371,6253728.532
37,149,889486.1799,6255249.484,895735.968,6253146.208
37,148,889486.1799,6255249.484,891372.3166,6254184.236
37,144,889486.1799,6255249.484,895958.0381,6253459.031
37,136,889486.1799,6255249.484,895099.7515,6249659.798
37,131,889486.1799,6255249.484,893879.1175,6247855.605
37,129,889486.1799,6255249.484,892023.3448,6255575.88
37,113,889486.1799,6255249.484,892716.6781,6253417.617
37,112,889486.1799,6255249.484,887059.2441,6255155.552
37,110,889486.1799,6255249.484,890859.8999,6255949.775
37,106,889486.1799,6255249.484,892999.4991,6251972.58
37,105,889486.1799,6255249.484,897200.104,6253609.11
37,103,889486.1799,6255249.484,895177.0332,6248868.822
37,91,889486.1799,6255249.484,892291.405,6253068.862
37,90,889486.1799,6255249.484,893016.4,6250461.1
37,87,889486.1799,6255249.484,891066.186,6253279.483
37,84,889486.1799,6255249.484,892958.915,6252347.393
37,83,889486.1799,6255249.484,891936.9185,6251109.496
37,82,889486.1799,6255249.484,894713.221,6250499.28
37,81,889486.1799,6255249.484,887809.781,6254170.987
37,80,889486.1799,6255249.484,896036.539,6250234.585
37,72,889486.1799,6255249.484,891798.608,6253877.724
37,65,889486.1799,6255249.484,894486.781,6248894.943
37,60,889486.1799,6255249.484,890974.361,6251308.49
37,57,889486.1799,6255249.484,890079.414,6253450.521
37,41,889486.1799,6255249.484,886624.1307,6254755.631
37,40,889486.1799,6255249.484,887522.2537,6255467.697
37,39,889486.1799,6255249.484,887935.7119,6254675.236
37,38,889486.1799,6255249.484,888452.5345,6254778.601
36,196,892752.8326,6255968.181,886765.1685,6254353.526
36,195,892752.8326,6255968.181,900626.3369,6253112.184
36,192,892752.8326,6255968.181,891245.3657,6253164.735
36,189,892752.8326,6255968.181,899142.4554,6252598.436
36,188,892752.8326,6255968.181,899652.3352,6251059.146
36,182,892752.8326,6255968.181,898140.7095,6250264.237
36,181,892752.8326,6255968.181,896109.477,6249277.96
36,180,892752.8326,6255968.181,894782.8435,6252089.149
36,179,892752.8326,6255968.181,893572.6591,6250200.509
36,178,892752.8326,6255968.181,887648.8491,6254456.912
36,177,892752.8326,6255968.181,893031.9905,6248778.506
36,175,892752.8326,6255968.181,894474.0396,6248609.383
36,171,892752.8326,6255968.181,895931.1183,6251813.658
36,170,892752.8326,6255968.181,897221.6731,6254280.26
36,167,892752.8326,6255968.181,894828.0179,6249954.883
36,166,892752.8326,6255968.181,895291.0231,6251467.41
36,165,892752.8326,6255968.181,893782.4458,6252279.328
36,164,892752.8326,6255968.181,894740.5409,6251293.16
36,163,892752.8326,6255968.181,894164.4941,6251897.209
36,162,892752.8326,6255968.181,896776.7877,6252796.681
36,161,892752.8326,6255968.181,890993.371,6253728.532
36,160,892752.8326,6255968.181,896488.4487,6248556.281
36,149,892752.8326,6255968.181,895735.968,6253146.208
36,148,892752.8326,6255968.181,891372.3166,6254184.236
36,144,892752.8326,6255968.181,895958.0381,6253459.031
36,137,892752.8326,6255968.181,899756.3707,6251531.358
36,136,892752.8326,6255968.181,895099.7515,6249659.798
36,131,892752.8326,6255968.181,893879.1175,6247855.605
36,129,892752.8326,6255968.181,892023.3448,6255575.88
36,127,892752.8326,6255968.181,897487.6186,6250156.936
36,124,892752.8326,6255968.181,899112.5379,6254097.162
36,122,892752.8326,6255968.181,899076.1026,6253026.675
36,120,892752.8326,6255968.181,895396.9513,6247783.149
36,113,892752.8326,6255968.181,892716.6781,6253417.617
36,112,892752.8326,6255968.181,887059.2441,6255155.552
36,111,892752.8326,6255968.181,899975.3757,6252197.331
36,110,892752.8326,6255968.181,890859.8999,6255949.775
36,107,892752.8326,6255968.181,899641.6743,6251421.266
36,106,892752.8326,6255968.181,892999.4991,6251972.58
36,105,892752.8326,6255968.181,897200.104,6253609.11
36,103,892752.8326,6255968.181,895177.0332,6248868.822
36,101,892752.8326,6255968.181,899260.222,6252858.947
36,100,892752.8326,6255968.181,896307.021,6248669.911
36,98,892752.8326,6255968.181,895781.1484,6248121.332
36,96,892752.8326,6255968.181,898380.303,6252031.261
36,95,892752.8326,6255968.181,896593.139,6249091.066
36,91,892752.8326,6255968.181,892291.405,6253068.862
36,90,892752.8326,6255968.181,893016.4,6250461.1
36,87,892752.8326,6255968.181,891066.186,6253279.483
36,84,892752.8326,6255968.181,892958.915,6252347.393
36,83,892752.8326,6255968.181,891936.9185,6251109.496
36,82,892752.8326,6255968.181,894713.221,6250499.28
36,81,892752.8326,6255968.181,887809.781,6254170.987
36,80,892752.8326,6255968.181,896036.539,6250234.585
36,78,892752.8326,6255968.181,898218.726,6251175.439
36,77,892752.8326,6255968.181,894529.7,6248105.3
36,72,892752.8326,6255968.181,891798.608,6253877.724
36,65,892752.8326,6255968.181,894486.781,6248894.943
36,60,892752.8326,6255968.181,890974.361,6251308.49
36,59,892752.8326,6255968.181,893477.193,6247457.289
36,57,892752.8326,6255968.181,890079.414,6253450.521
36,45,892752.8326,6255968.181,897509.602,6251289.601
36,41,892752.8326,6255968.181,886624.1307,6254755.631
36,40,892752.8326,6255968.181,887522.2537,6255467.697
36,39,892752.8326,6255968.181,887935.7119,6254675.236
36,38,892752.8326,6255968.181,888452.5345,6254778.601
36,37,892752.8326,6255968.181,889486.1799,6255249.484
35,196,892541.1763,6255192.059,886765.1685,6254353.526
35,195,892541.1763,6255192.059,900626.3369,6253112.184
35,194,892541.1763,6255192.059,899962.6971,6251047.65
35,193,892541.1763,6255192.059,898360.8419,6249231.89
35,192,892541.1763,6255192.059,891245.3657,6253164.735
35,189,892541.1763,6255192.059,899142.4554,6252598.436
35,188,892541.1763,6255192.059,899652.3352,6251059.146
35,184,892541.1763,6255192.059,896259.7889,6247501.291
35,182,892541.1763,6255192.059,898140.7095,6250264.237
35,181,892541.1763,6255192.059,896109.477,6249277.96
35,180,892541.1763,6255192.059,894782.8435,6252089.149
35,179,892541.1763,6255192.059,893572.6591,6250200.509
35,178,892541.1763,6255192.059,887648.8491,6254456.912
35,177,892541.1763,6255192.059,893031.9905,6248778.506
35,175,892541.1763,6255192.059,894474.0396,6248609.383
35,171,892541.1763,6255192.059,895931.1183,6251813.658
35,170,892541.1763,6255192.059,897221.6731,6254280.26
35,167,892541.1763,6255192.059,894828.0179,6249954.883
35,166,892541.1763,6255192.059,895291.0231,6251467.41
35,165,892541.1763,6255192.059,893782.4458,6252279.328
35,164,892541.1763,6255192.059,894740.5409,6251293.16
35,163,892541.1763,6255192.059,894164.4941,6251897.209
35,162,892541.1763,6255192.059,896776.7877,6252796.681
35,161,892541.1763,6255192.059,890993.371,6253728.532
35,160,892541.1763,6255192.059,896488.4487,6248556.281
35,151,892541.1763,6255192.059,896631.6547,6247762.015
35,149,892541.1763,6255192.059,895735.968,6253146.208
35,148,892541.1763,6255192.059,891372.3166,6254184.236
35,144,892541.1763,6255192.059,895958.0381,6253459.031
35,137,892541.1763,6255192.059,899756.3707,6251531.358
35,136,892541.1763,6255192.059,895099.7515,6249659.798
35,135,892541.1763,6255192.059,896114.4621,6247824.183
35,131,892541.1763,6255192.059,893879.1175,6247855.605
35,129,892541.1763,6255192.059,892023.3448,6255575.88
35,128,892541.1763,6255192.059,895263.7109,6247423.294
35,127,892541.1763,6255192.059,897487.6186,6250156.936
35,124,892541.1763,6255192.059,899112.5379,6254097.162
35,122,892541.1763,6255192.059,899076.1026,6253026.675
35,120,892541.1763,6255192.059,895396.9513,6247783.149
35,115,892541.1763,6255192.059,898797.9989,6249686.688
35,113,892541.1763,6255192.059,892716.6781,6253417.617
35,112,892541.1763,6255192.059,887059.2441,6255155.552
35,111,892541.1763,6255192.059,899975.3757,6252197.331
35,110,892541.1763,6255192.059,890859.8999,6255949.775
35,107,892541.1763,6255192.059,899641.6743,6251421.266
35,106,892541.1763,6255192.059,892999.4991,6251972.58
35,105,892541.1763,6255192.059,897200.104,6253609.11
35,103,892541.1763,6255192.059,895177.0332,6248868.822
35,101,892541.1763,6255192.059,899260.222,6252858.947
35,100,892541.1763,6255192.059,896307.021,6248669.911
35,98,892541.1763,6255192.059,895781.1484,6248121.332
35,96,892541.1763,6255192.059,898380.303,6252031.261
35,95,892541.1763,6255192.059,896593.139,6249091.066
35,91,892541.1763,6255192.059,892291.405,6253068.862
35,90,892541.1763,6255192.059,893016.4,6250461.1
35,87,892541.1763,6255192.059,891066.186,6253279.483
35,84,892541.1763,6255192.059,892958.915,6252347.393
35,83,892541.1763,6255192.059,891936.9185,6251109.496
35,82,892541.1763,6255192.059,894713.221,6250499.28
35,81,892541.1763,6255192.059,887809.781,6254170.987
35,80,892541.1763,6255192.059,896036.539,6250234.585
35,78,892541.1763,6255192.059,898218.726,6251175.439
35,77,892541.1763,6255192.059,894529.7,6248105.3
35,74,892541.1763,6255192.059,891481.2,6246616
35,72,892541.1763,6255192.059,891798.608,6253877.724
35,65,892541.1763,6255192.059,894486.781,6248894.943
35,64,892541.1763,6255192.059,894855.983,6247409.194
35,62,892541.1763,6255192.059,895878.92,6247215.69
35,60,892541.1763,6255192.059,890974.361,6251308.49
35,59,892541.1763,6255192.059,893477.193,6247457.289
35,57,892541.1763,6255192.059,890079.414,6253450.521
35,56,892541.1763,6255192.059,892732.892,6247074.075
35,54,892541.1763,6255192.059,895560.563,6247489.034
35,52,892541.1763,6255192.059,898811.039,6249310.868
35,45,892541.1763,6255192.059,897509.602,6251289.601
35,41,892541.1763,6255192.059,886624.1307,6254755.631
35,40,892541.1763,6255192.059,887522.2537,6255467.697
35,39,892541.1763,6255192.059,887935.7119,6254675.236
35,38,892541.1763,6255192.059,888452.5345,6254778.601
35,37,892541.1763,6255192.059,889486.1799,6255249.484
35,36,892541.1763,6255192.059,892752.8326,6255968.181
34,196,892809.9241,6253630.106,886765.1685,6254353.526
34,195,892809.9241,6253630.106,900626.3369,6253112.184
34,194,892809.9241,6253630.106,899962.6971,6251047.65
34,193,892809.9241,6253630.106,898360.8419,6249231.89
34,192,892809.9241,6253630.106,891245.3657,6253164.735
34,189,892809.9241,6253630.106,899142.4554,6252598.436
34,188,892809.9241,6253630.106,899652.3352,6251059.146
34,186,892809.9241,6253630.106,901234.2054,6254146.527
34,185,892809.9241,6253630.106,899255.6088,6249530.409
34,184,892809.9241,6253630.106,896259.7889,6247501.291
34,182,892809.9241,6253630.106,898140.7095,6250264.237
34,181,892809.9241,6253630.106,896109.477,6249277.96
34,180,892809.9241,6253630.106,894782.8435,6252089.149
34,179,892809.9241,6253630.106,893572.6591,6250200.509
34,178,892809.9241,6253630.106,887648.8491,6254456.912
34,177,892809.9241,6253630.106,893031.9905,6248778.506
34,175,892809.9241,6253630.106,894474.0396,6248609.383
34,173,892809.9241,6253630.106,897817.951,6248248.827
34,171,892809.9241,6253630.106,895931.1183,6251813.658
34,170,892809.9241,6253630.106,897221.6731,6254280.26
34,167,892809.9241,6253630.106,894828.0179,6249954.883
34,166,892809.9241,6253630.106,895291.0231,6251467.41
34,165,892809.9241,6253630.106,893782.4458,6252279.328
34,164,892809.9241,6253630.106,894740.5409,6251293.16
34,163,892809.9241,6253630.106,894164.4941,6251897.209
34,162,892809.9241,6253630.106,896776.7877,6252796.681
34,161,892809.9241,6253630.106,890993.371,6253728.532
34,160,892809.9241,6253630.106,896488.4487,6248556.281
34,152,892809.9241,6253630.106,897286.6513,6247185.555
34,151,892809.9241,6253630.106,896631.6547,6247762.015
34,149,892809.9241,6253630.106,895735.968,6253146.208
34,148,892809.9241,6253630.106,891372.3166,6254184.236
34,144,892809.9241,6253630.106,895958.0381,6253459.031
34,143,892809.9241,6253630.106,897767.2279,6247251.124
34,137,892809.9241,6253630.106,899756.3707,6251531.358
34,136,892809.9241,6253630.106,895099.7515,6249659.798
34,135,892809.9241,6253630.106,896114.4621,6247824.183
34,131,892809.9241,6253630.106,893879.1175,6247855.605
34,129,892809.9241,6253630.106,892023.3448,6255575.88
34,128,892809.9241,6253630.106,895263.7109,6247423.294
34,127,892809.9241,6253630.106,897487.6186,6250156.936
34,126,892809.9241,6253630.106,901228.7378,6252522.538
34,124,892809.9241,6253630.106,899112.5379,6254097.162
34,122,892809.9241,6253630.106,899076.1026,6253026.675
34,121,892809.9241,6253630.106,898887.4503,6247539.568
34,120,892809.9241,6253630.106,895396.9513,6247783.149
34,115,892809.9241,6253630.106,898797.9989,6249686.688
34,113,892809.9241,6253630.106,892716.6781,6253417.617
34,112,892809.9241,6253630.106,887059.2441,6255155.552
34,111,892809.9241,6253630.106,899975.3757,6252197.331
34,110,892809.9241,6253630.106,890859.8999,6255949.775
34,107,892809.9241,6253630.106,899641.6743,6251421.266
34,106,892809.9241,6253630.106,892999.4991,6251972.58
34,105,892809.9241,6253630.106,897200.104,6253609.11
34,103,892809.9241,6253630.106,895177.0332,6248868.822
34,101,892809.9241,6253630.106,899260.222,6252858.947
34,100,892809.9241,6253630.106,896307.021,6248669.911
34,98,892809.9241,6253630.106,895781.1484,6248121.332
34,96,892809.9241,6253630.106,898380.303,6252031.261
34,95,892809.9241,6253630.106,896593.139,6249091.066
34,92,892809.9241,6253630.106,894567.2561,6245376.225
34,91,892809.9241,6253630.106,892291.405,6253068.862
34,90,892809.9241,6253630.106,893016.4,6250461.1
34,87,892809.9241,6253630.106,891066.186,6253279.483
34,84,892809.9241,6253630.106,892958.915,6252347.393
34,83,892809.9241,6253630.106,891936.9185,6251109.496
34,82,892809.9241,6253630.106,894713.221,6250499.28
34,81,892809.9241,6253630.106,887809.781,6254170.987
34,80,892809.9241,6253630.106,896036.539,6250234.585
34,79,892809.9241,6253630.106,891317.5765,6245116.95
34,78,892809.9241,6253630.106,898218.726,6251175.439
34,77,892809.9241,6253630.106,894529.7,6248105.3
34,74,892809.9241,6253630.106,891481.2,6246616
34,72,892809.9241,6253630.106,891798.608,6253877.724
34,67,892809.9241,6253630.106,892512.4,6245621.7
34,66,892809.9241,6253630.106,895165.897,6245720.823
34,65,892809.9241,6253630.106,894486.781,6248894.943
34,64,892809.9241,6253630.106,894855.983,6247409.194
34,62,892809.9241,6253630.106,895878.92,6247215.69
34,60,892809.9241,6253630.106,890974.361,6251308.49
34,59,892809.9241,6253630.106,893477.193,6247457.289
34,58,892809.9241,6253630.106,899936.488,6248962.317
34,57,892809.9241,6253630.106,890079.414,6253450.521
34,56,892809.9241,6253630.106,892732.892,6247074.075
34,54,892809.9241,6253630.106,895560.563,6247489.034
34,52,892809.9241,6253630.106,898811.039,6249310.868
34,51,892809.9241,6253630.106,892100.6,6246438.6
34,49,892809.9241,6253630.106,897318.727,6247633.189
34,48,892809.9241,6253630.106,892769.48,6246258.074
34,46,892809.9241,6253630.106,892846.802,6245298.044
34,45,892809.9241,6253630.106,897509.602,6251289.601
34,44,892809.9241,6253630.106,894737.918,6246547.755
34,42,892809.9241,6253630.106,894175.9,6245679.6
34,41,892809.9241,6253630.106,886624.1307,6254755.631
34,40,892809.9241,6253630.106,887522.2537,6255467.697
34,39,892809.9241,6253630.106,887935.7119,6254675.236
34,38,892809.9241,6253630.106,888452.5345,6254778.601
34,37,892809.9241,6253630.106,889486.1799,6255249.484
34,36,892809.9241,6253630.106,892752.8326,6255968.181
34,35,892809.9241,6253630.106,892541.1763,6255192.059
33,196,893636.8404,6253457.832,886765.1685,6254353.526
33,195,893636.8404,6253457.832,900626.3369,6253112.184
33,194,893636.8404,6253457.832,899962.6971,6251047.65
33,193,893636.8404,6253457.832,898360.8419,6249231.89
33,192,893636.8404,6253457.832,891245.3657,6253164.735
33,189,893636.8404,6253457.832,899142.4554,6252598.436
33,188,893636.8404,6253457.832,899652.3352,6251059.146
33,186,893636.8404,6253457.832,901234.2054,6254146.527
33,185,893636.8404,6253457.832,899255.6088,6249530.409
33,184,893636.8404,6253457.832,896259.7889,6247501.291
33,182,893636.8404,6253457.832,898140.7095,6250264.237
33,181,893636.8404,6253457.832,896109.477,6249277.96
33,180,893636.8404,6253457.832,894782.8435,6252089.149
33,179,893636.8404,6253457.832,893572.6591,6250200.509
33,178,893636.8404,6253457.832,887648.8491,6254456.912
33,177,893636.8404,6253457.832,893031.9905,6248778.506
33,175,893636.8404,6253457.832,894474.0396,6248609.383
33,173,893636.8404,6253457.832,897817.951,6248248.827
33,171,893636.8404,6253457.832,895931.1183,6251813.658
33,170,893636.8404,6253457.832,897221.6731,6254280.26
33,167,893636.8404,6253457.832,894828.0179,6249954.883
33,166,893636.8404,6253457.832,895291.0231,6251467.41
33,165,893636.8404,6253457.832,893782.4458,6252279.328
33,164,893636.8404,6253457.832,894740.5409,6251293.16
33,163,893636.8404,6253457.832,894164.4941,6251897.209
33,162,893636.8404,6253457.832,896776.7877,6252796.681
33,161,893636.8404,6253457.832,890993.371,6253728.532
33,160,893636.8404,6253457.832,896488.4487,6248556.281
33,159,893636.8404,6253457.832,900195.4364,6248526.496
33,155,893636.8404,6253457.832,900153.4479,6248867.131
33,153,893636.8404,6253457.832,898500.9082,6246755.937
33,152,893636.8404,6253457.832,897286.6513,6247185.555
33,151,893636.8404,6253457.832,896631.6547,6247762.015
33,149,893636.8404,6253457.832,895735.968,6253146.208
33,148,893636.8404,6253457.832,891372.3166,6254184.236
33,146,893636.8404,6253457.832,901672.3426,6254377.7
33,144,893636.8404,6253457.832,895958.0381,6253459.031
33,143,893636.8404,6253457.832,897767.2279,6247251.124
33,142,893636.8404,6253457.832,899303.8602,6247252.014
33,137,893636.8404,6253457.832,899756.3707,6251531.358
33,136,893636.8404,6253457.832,895099.7515,6249659.798
33,135,893636.8404,6253457.832,896114.4621,6247824.183
33,131,893636.8404,6253457.832,893879.1175,6247855.605
33,129,893636.8404,6253457.832,892023.3448,6255575.88
33,128,893636.8404,6253457.832,895263.7109,6247423.294
33,127,893636.8404,6253457.832,897487.6186,6250156.936
33,126,893636.8404,6253457.832,901228.7378,6252522.538
33,125,893636.8404,6253457.832,893249.3762,6244927.335
33,124,893636.8404,6253457.832,899112.5379,6254097.162
33,122,893636.8404,6253457.832,899076.1026,6253026.675
33,121,893636.8404,6253457.832,898887.4503,6247539.568
33,120,893636.8404,6253457.832,895396.9513,6247783.149
33,117,893636.8404,6253457.832,902150.6696,6253418.113
33,115,893636.8404,6253457.832,898797.9989,6249686.688
33,113,893636.8404,6253457.832,892716.6781,6253417.617
33,112,893636.8404,6253457.832,887059.2441,6255155.552
33,111,893636.8404,6253457.832,899975.3757,6252197.331
33,110,893636.8404,6253457.832,890859.8999,6255949.775
33,107,893636.8404,6253457.832,899641.6743,6251421.266
33,106,893636.8404,6253457.832,892999.4991,6251972.58
33,105,893636.8404,6253457.832,897200.104,6253609.11
33,103,893636.8404,6253457.832,895177.0332,6248868.822
33,101,893636.8404,6253457.832,899260.222,6252858.947
33,100,893636.8404,6253457.832,896307.021,6248669.911
33,98,893636.8404,6253457.832,895781.1484,6248121.332
33,96,893636.8404,6253457.832,898380.303,6252031.261
33,95,893636.8404,6253457.832,896593.139,6249091.066
33,92,893636.8404,6253457.832,894567.2561,6245376.225
33,91,893636.8404,6253457.832,892291.405,6253068.862
33,90,893636.8404,6253457.832,893016.4,6250461.1
33,87,893636.8404,6253457.832,891066.186,6253279.483
33,84,893636.8404,6253457.832,892958.915,6252347.393
33,83,893636.8404,6253457.832,891936.9185,6251109.496
33,82,893636.8404,6253457.832,894713.221,6250499.28
33,81,893636.8404,6253457.832,887809.781,6254170.987
33,80,893636.8404,6253457.832,896036.539,6250234.585
33,79,893636.8404,6253457.832,891317.5765,6245116.95
33,78,893636.8404,6253457.832,898218.726,6251175.439
33,77,893636.8404,6253457.832,894529.7,6248105.3
33,76,893636.8404,6253457.832,898620.7,6247103.47
33,74,893636.8404,6253457.832,891481.2,6246616
33,72,893636.8404,6253457.832,891798.608,6253877.724
33,71,893636.8404,6253457.832,897281.479,6245629.767
33,67,893636.8404,6253457.832,892512.4,6245621.7
33,66,893636.8404,6253457.832,895165.897,6245720.823
33,65,893636.8404,6253457.832,894486.781,6248894.943
33,64,893636.8404,6253457.832,894855.983,6247409.194
33,62,893636.8404,6253457.832,895878.92,6247215.69
33,61,893636.8404,6253457.832,895664.219,6245175.359
33,60,893636.8404,6253457.832,890974.361,6251308.49
33,59,893636.8404,6253457.832,893477.193,6247457.289
33,58,893636.8404,6253457.832,899936.488,6248962.317
33,57,893636.8404,6253457.832,890079.414,6253450.521
33,56,893636.8404,6253457.832,892732.892,6247074.075
33,54,893636.8404,6253457.832,895560.563,6247489.034
33,52,893636.8404,6253457.832,898811.039,6249310.868
33,51,893636.8404,6253457.832,892100.6,6246438.6
33,49,893636.8404,6253457.832,897318.727,6247633.189
33,48,893636.8404,6253457.832,892769.48,6246258.074
33,46,893636.8404,6253457.832,892846.802,6245298.044
33,45,893636.8404,6253457.832,897509.602,6251289.601
33,44,893636.8404,6253457.832,894737.918,6246547.755
33,43,893636.8404,6253457.832,892768.635,6244841.269
33,42,893636.8404,6253457.832,894175.9,6245679.6
33,41,893636.8404,6253457.832,886624.1307,6254755.631
33,40,893636.8404,6253457.832,887522.2537,6255467.697
33,39,893636.8404,6253457.832,887935.7119,6254675.236
33,38,893636.8404,6253457.832,888452.5345,6254778.601
33,37,893636.8404,6253457.832,889486.1799,6255249.484
33,36,893636.8404,6253457.832,892752.8326,6255968.181
33,35,893636.8404,6253457.832,892541.1763,6255192.059
33,34,893636.8404,6253457.832,892809.9241,6253630.106
32,196,894257.0276,6253687.531,886765.1685,6254353.526
32,195,894257.0276,6253687.531,900626.3369,6253112.184
32,194,894257.0276,6253687.531,899962.6971,6251047.65
32,193,894257.0276,6253687.531,898360.8419,6249231.89
32,192,894257.0276,6253687.531,891245.3657,6253164.735
32,189,894257.0276,6253687.531,899142.4554,6252598.436
32,188,894257.0276,6253687.531,899652.3352,6251059.146
32,186,894257.0276,6253687.531,901234.2054,6254146.527
32,185,894257.0276,6253687.531,899255.6088,6249530.409
32,184,894257.0276,6253687.531,896259.7889,6247501.291
32,182,894257.0276,6253687.531,898140.7095,6250264.237
32,181,894257.0276,6253687.531,896109.477,6249277.96
32,180,894257.0276,6253687.531,894782.8435,6252089.149
32,179,894257.0276,6253687.531,893572.6591,6250200.509
32,178,894257.0276,6253687.531,887648.8491,6254456.912
32,177,894257.0276,6253687.531,893031.9905,6248778.506
32,175,894257.0276,6253687.531,894474.0396,6248609.383
32,173,894257.0276,6253687.531,897817.951,6248248.827
32,171,894257.0276,6253687.531,895931.1183,6251813.658
32,170,894257.0276,6253687.531,897221.6731,6254280.26
32,167,894257.0276,6253687.531,894828.0179,6249954.883
32,166,894257.0276,6253687.531,895291.0231,6251467.41
32,165,894257.0276,6253687.531,893782.4458,6252279.328
32,164,894257.0276,6253687.531,894740.5409,6251293.16
32,163,894257.0276,6253687.531,894164.4941,6251897.209
32,162,894257.0276,6253687.531,896776.7877,6252796.681
32,161,894257.0276,6253687.531,890993.371,6253728.532
32,160,894257.0276,6253687.531,896488.4487,6248556.281
32,159,894257.0276,6253687.531,900195.4364,6248526.496
32,155,894257.0276,6253687.531,900153.4479,6248867.131
32,153,894257.0276,6253687.531,898500.9082,6246755.937
32,152,894257.0276,6253687.531,897286.6513,6247185.555
32,151,894257.0276,6253687.531,896631.6547,6247762.015
32,149,894257.0276,6253687.531,895735.968,6253146.208
32,148,894257.0276,6253687.531,891372.3166,6254184.236
32,146,894257.0276,6253687.531,901672.3426,6254377.7
32,144,894257.0276,6253687.531,895958.0381,6253459.031
32,143,894257.0276,6253687.531,897767.2279,6247251.124
32,142,894257.0276,6253687.531,899303.8602,6247252.014
32,141,894257.0276,6253687.531,899681.8593,6247197.84
32,137,894257.0276,6253687.531,899756.3707,6251531.358
32,136,894257.0276,6253687.531,895099.7515,6249659.798
32,135,894257.0276,6253687.531,896114.4621,6247824.183
32,131,894257.0276,6253687.531,893879.1175,6247855.605
32,129,894257.0276,6253687.531,892023.3448,6255575.88
32,128,894257.0276,6253687.531,895263.7109,6247423.294
32,127,894257.0276,6253687.531,897487.6186,6250156.936
32,126,894257.0276,6253687.531,901228.7378,6252522.538
32,124,894257.0276,6253687.531,899112.5379,6254097.162
32,122,894257.0276,6253687.531,899076.1026,6253026.675
32,121,894257.0276,6253687.531,898887.4503,6247539.568
32,120,894257.0276,6253687.531,895396.9513,6247783.149
32,117,894257.0276,6253687.531,902150.6696,6253418.113
32,115,894257.0276,6253687.531,898797.9989,6249686.688
32,113,894257.0276,6253687.531,892716.6781,6253417.617
32,112,894257.0276,6253687.531,887059.2441,6255155.552
32,111,894257.0276,6253687.531,899975.3757,6252197.331
32,110,894257.0276,6253687.531,890859.8999,6255949.775
32,107,894257.0276,6253687.531,899641.6743,6251421.266
32,106,894257.0276,6253687.531,892999.4991,6251972.58
32,105,894257.0276,6253687.531,897200.104,6253609.11
32,103,894257.0276,6253687.531,895177.0332,6248868.822
32,101,894257.0276,6253687.531,899260.222,6252858.947
32,100,894257.0276,6253687.531,896307.021,6248669.911
32,98,894257.0276,6253687.531,895781.1484,6248121.332
32,96,894257.0276,6253687.531,898380.303,6252031.261
32,95,894257.0276,6253687.531,896593.139,6249091.066
32,92,894257.0276,6253687.531,894567.2561,6245376.225
32,91,894257.0276,6253687.531,892291.405,6253068.862
32,90,894257.0276,6253687.531,893016.4,6250461.1
32,87,894257.0276,6253687.531,891066.186,6253279.483
32,84,894257.0276,6253687.531,892958.915,6252347.393
32,83,894257.0276,6253687.531,891936.9185,6251109.496
32,82,894257.0276,6253687.531,894713.221,6250499.28
32,81,894257.0276,6253687.531,887809.781,6254170.987
32,80,894257.0276,6253687.531,896036.539,6250234.585
32,78,894257.0276,6253687.531,898218.726,6251175.439
32,77,894257.0276,6253687.531,894529.7,6248105.3
32,76,894257.0276,6253687.531,898620.7,6247103.47
32,74,894257.0276,6253687.531,891481.2,6246616
32,72,894257.0276,6253687.531,891798.608,6253877.724
32,71,894257.0276,6253687.531,897281.479,6245629.767
32,67,894257.0276,6253687.531,892512.4,6245621.7
32,66,894257.0276,6253687.531,895165.897,6245720.823
32,65,894257.0276,6253687.531,894486.781,6248894.943
32,64,894257.0276,6253687.531,894855.983,6247409.194
32,62,894257.0276,6253687.531,895878.92,6247215.69
32,61,894257.0276,6253687.531,895664.219,6245175.359
32,60,894257.0276,6253687.531,890974.361,6251308.49
32,59,894257.0276,6253687.531,893477.193,6247457.289
32,58,894257.0276,6253687.531,899936.488,6248962.317
32,57,894257.0276,6253687.531,890079.414,6253450.521
32,56,894257.0276,6253687.531,892732.892,6247074.075
32,54,894257.0276,6253687.531,895560.563,6247489.034
32,52,894257.0276,6253687.531,898811.039,6249310.868
32,51,894257.0276,6253687.531,892100.6,6246438.6
32,49,894257.0276,6253687.531,897318.727,6247633.189
32,48,894257.0276,6253687.531,892769.48,6246258.074
32,46,894257.0276,6253687.531,892846.802,6245298.044
32,45,894257.0276,6253687.531,897509.602,6251289.601
32,44,894257.0276,6253687.531,894737.918,6246547.755
32,42,894257.0276,6253687.531,894175.9,6245679.6
32,41,894257.0276,6253687.531,886624.1307,6254755.631
32,40,894257.0276,6253687.531,887522.2537,6255467.697
32,39,894257.0276,6253687.531,887935.7119,6254675.236
32,38,894257.0276,6253687.531,888452.5345,6254778.601
32,37,894257.0276,6253687.531,889486.1799,6255249.484
32,36,894257.0276,6253687.531,892752.8326,6255968.181
32,35,894257.0276,6253687.531,892541.1763,6255192.059
32,34,894257.0276,6253687.531,892809.9241,6253630.106
32,33,894257.0276,6253687.531,893636.8404,6253457.832
31,196,895026.5192,6253320.012,886765.1685,6254353.526
31,195,895026.5192,6253320.012,900626.3369,6253112.184
31,194,895026.5192,6253320.012,899962.6971,6251047.65
31,193,895026.5192,6253320.012,898360.8419,6249231.89
31,192,895026.5192,6253320.012,891245.3657,6253164.735
